Timestep,Probs
1,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
2,"[0.47724481296062554, 0.04464842180678614, 0.4781067652325884]"
3,"[0.498082215107572, 0.0030181242805049336, 0.4988996606119231]"
4,"[0.4992799553915285, 0.0006165173211460191, 0.5001035272873255]"
5,"[0.49773161424539775, 0.0006327995356220635, 0.5016355862189802]"
6,"[0.4977598336470981, 0.0005026016268612038, 0.5017375647260407]"
7,"[0.49781325108967783, 0.00038688806690226406, 0.5017998608434199]"
8,"[0.49781292266904975, 0.000395553338722956, 0.5017915239922273]"
9,"[0.9345647424833164, 5.225425258885359e-5, 0.06538300326409474]"
10,"[0.9931155957091096, 4.75330270663022e-6, 0.006879650988183861]"
11,"[0.9998585894124064, 1.6170005002759683e-6, 0.00013979358709336406]"
12,"[0.999987137202522, 1.4709315687839873e-7, 1.2715704321103279e-5]"
13,"[0.999998831825307, 1.3350707701810749e-8, 1.1548239852941026e-6]"
14,"[0.9999998947659976, 1.2115963305107222e-9, 1.0402240605050527e-7]"
15,"[0.9999999896071577, 1.1033566395842402e-10, 1.0282506539508763e-8]"
16,"[0.9999999949906171, 9.668967714315909e-12, 4.999713844946245e-9]"
17,"[0.99999999513601, 1.3011780210950467e-12, 4.862688732160973e-9]"
18,"[0.9999999951260001, 8.696165819568547e-13, 4.8731302914805254e-9]"
