Timestep,Probs
1,"[0.33333333333333354, 0.33333333333333354, 0.33333333333333354]"
2,"[0.3321803324413559, 0.3390983377932223, 0.32872132976542273]"
3,"[0.3298618918336798, 0.3402773807413232, 0.3298607274249969]"
4,"[0.3310104532240367, 0.3379790939439051, 0.3310104528320596]"
5,"[0.332167832167921, 0.335664335664292, 0.33216783216778906]"
6,"[0.3274655834008676, 0.3380277695995632, 0.3345066469995678]"
7,"[0.32624074692994115, 0.3404251268148321, 0.3333341262552277]"
8,"[0.3261656846220452, 0.3440856076466065, 0.32974870773134934]"
9,"[0.3297101452007924, 0.34420289841033347, 0.3260869563888738]"
10,"[0.34545454458041774, 0.33636363665654245, 0.31818181876304064]"
11,"[0.351851851851852, 0.32870370370370394, 0.3194444444444445]"
12,"[0.3507097853078077, 0.33649182103857217, 0.312798393653618]"
13,"[0.3540664169581796, 0.33971237302744256, 0.3062212100143788]"
14,"[0.34782609124946773, 0.3429951644617955, 0.3091787442887357]"
15,"[0.3478260869560029, 0.34299516908160577, 0.3091787439623909]"
16,"[0.3495139939374604, 0.34465963291055124, 0.30582637315198524]"
17,"[0.11593216915160523, 0.6390560768394632, 0.24501175400893146]"
18,"[0.1549359370603521, 0.8450308579103155, 3.3205029332030455e-5]"
19,"[0.10000402544350505, 0.899995974556494, 6.349464537694099e-17]"
20,"[0.2438515614955156, 0.7561484385044841, 2.786871252520819e-51]"
