Timestep,Probs
1,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2,"[0.19999999999999998, 0.19999999999999998, 0.19999999999999998, 0.19999999999999998, 0.19999999999999998]"
3,"[0.2676832288953427, 0.2676832288953427, 0.09847515665698596, 0.2676832288953427, 0.09847515665698596]"
4,"[0.2676832288953427, 0.2676832288953427, 0.09847515665698595, 0.2676832288953427, 0.09847515665698595]"
5,"[0.14884758120207758, 0.14884758120207758, 0.14884758120207758, 0.4046096751916897, 0.14884758120207758]"
6,"[0.07629314247787523, 0.07629314247787523, 0.07629314247787523, 0.5637343097327291, 0.20738626283364514]"
7,"[0.03106277412755094, 0.03106277412755094, 0.08443737445244949, 0.623912496675563, 0.2295245806168855]"
8,"[0.012594146156632137, 0.012594146156632137, 0.034234438642530465, 0.6876170813991483, 0.2529601876450569]"
9,"[0.004708089832591577, 0.004708089832591577, 0.03478833989182417, 0.6987424853936369, 0.25705299504935586]"
10,"[0.0031356626726766436, 0.0031356626726766436, 0.06298146839070805, 0.4653736031319693, 0.4653736031319693]"
11,"[0.004708089832591577, 0.004708089832591577, 0.03478833989182417, 0.25705299504935586, 0.6987424853936369]"
12,"[0.002139421844358536, 0.002139421844358536, 0.015808308027242902, 0.11680847484247354, 0.8631043734415664]"
13,"[0.0008616081800172858, 0.0008616081800172858, 0.006366471177445264, 0.04704221268236813, 0.9448680997801521]"
