Timestep,Probs
1,"[0.33333333333333315, 0.33333333333333315, 0.33333333333333315]"
2,"[0.5588190798799311, 1.3155137588010531e-5, 0.4411677649824811]"
3,"[0.5588235303852522, 7.077848564168113e-37, 0.4411764696147475]"
4,"[0.6081080449842443, 6.951342402729208e-95, 0.39189195501575547]"
5,"[2.532035875997123e-6, 2.7312291324253994e-185, 0.9999974679641244]"
6,"[0.0, 3.612058752169973e-133, 1.000000000000002]"
7,"[0.0, 4.127690049306101e-219, 1.000000000000002]"
8,"[0.0, 1.098989912346931e-273, 0.9999999999999982]"
9,"[0.0, 0.0, 0.9999999999999976]"
10,"[0.0, 0.0, 1.0000000000000024]"
11,"[0.0, 2.0461482856310663e-75, 0.9999999999999997]"
12,"[0.0, 5.662591801081703e-81, 0.9999999999999993]"
13,"[0.0, 1.1182584295918678e-141, 1.0000000000000135]"
14,"[0.0, 4.616637032602855e-178, 0.9999999999999922]"
15,"[0.0, 9.909728909985792e-197, 0.9999999999999726]"
16,"[0.0, 2.6294565862157883e-205, 0.9999999999999596]"
17,"[0.0, 2.0817300490776067e-210, 1.0000000000000349]"
18,"[0.0, 8.588501409619178e-214, 1.000000000000004]"
