Timestep,Probs
1,"[0.3309352517985614, 0.34532374100719454, 0.32374100719424487]"
2,"[0.3359981107454622, 0.320009446272688, 0.34399244298184933]"
3,"[0.3304348327267381, 0.3478200023358386, 0.32174516493742267]"
4,"[0.33332815652124276, 0.36110860672851425, 0.30556323675024266]"
5,"[0.34285385488682646, 0.3619044871919542, 0.29524165792121854]"
6,"[0.3300000328027022, 0.37999617490908183, 0.2900037922882158]"
7,"[0.352935372155954, 0.34118283091961554, 0.30588179692442985]"
8,"[0.3670823702999641, 0.32911682899383904, 0.3038008007061955]"
9,"[0.027921240645037034, 0.5282718670055369, 0.4438068923494269]"
10,"[0.3748549660251122, 0.3594276414004032, 0.26571739257448485]"
11,"[0.9047664710291214, 0.05262905548391685, 0.04260447348696179]"
12,"[0.9986832451787224, 0.0004379877265051166, 0.0008787670947709599]"
13,"[0.9732226891158159, 0.008924772318870192, 0.017852538565315903]"
14,"[0.6346255975948809, 0.12177785016249422, 0.24359655224262428]"
15,"[0.059789385517987716, 0.3015812562316655, 0.6386293582503461]"
16,"[0.0031572167480170277, 0.3254952299147548, 0.6713475533372284]"
17,"[0.00017704545687811544, 0.30947205106865716, 0.6903509034744647]"
18,"[8.508093149071522e-6, 0.32431862465342676, 0.6756728672534241]"
19,"[0.0, 0.33812623226721067, 0.6618737677327907]"
20,"[0.0, 0.3461493787944829, 0.6538506212055163]"
21,"[0.0, 0.35833312192019245, 0.6416668780798079]"
22,"[0.0, 0.3578198376451016, 0.6421801623548987]"
23,"[0.0, 0.35353854489942116, 0.6464614551005795]"
24,"[0.0, 0.3181845910268281, 0.6818154089731722]"
25,"[0.0, 0.3076929704473407, 0.6923070295526595]"
26,"[0.0, 0.30676223260785107, 0.6932377673921486]"
27,"[0.0, 0.2881452213096375, 0.7118547786903621]"
28,"[0.0, 0.2962889301570133, 0.7037110698429864]"
29,"[0.0, 0.2857133050766176, 0.7142866949233817]"
30,"[0.0, 0.2683040578997443, 0.7316959421002549]"
31,"[0.0, 0.2894526007433797, 0.7105473992566212]"
32,"[0.0, 0.30554985320318656, 0.6944501467968155]"
33,"[0.0, 0.30399825715221024, 0.696001742847791]"
34,"[0.0, 0.3008857759728423, 0.6991142240271581]"
35,"[0.0, 0.2900012578290831, 0.7099987421709161]"
36,"[0.0, 0.2826091979094622, 0.7173908020905372]"
37,"[0.0, 0.23078274291305834, 0.769217257086941]"
38,"[0.0, 0.22388495236262038, 0.77611504763738]"
39,"[0.0, 0.2166641822797652, 0.7833358177202336]"
40,"[0.0, 0.19999878175896948, 0.8000012182410298]"
41,"[0.0, 0.21524179540045987, 0.7847582045995393]"
42,"[0.0, 0.21737504324778445, 0.782624956752215]"
43,"[0.0, 0.19999996539631706, 0.8000000346036831]"
44,"[0.0, 0.830407799944781, 0.1695922000552184]"
45,"[0.0, 0.9951253274239366, 0.004874672576065069]"
46,"[0.0, 0.9997607384640173, 0.0002392615359835861]"
47,"[0.0, 0.9999867470211744, 1.3252978823773119e-5]"
