Timestep,Probs
1,"[0.2184466019417475, 0.18446601941747567, 0.1868932038834951, 0.24271844660194167, 0.16747572815533976]"
2,"[0.2739149001061334, 0.22767367544063455, 0.0991883491628145, 0.1951991639652138, 0.2040239113252036]"
3,"[0.45698353386793006, 0.135473817097963, 0.08599195743387536, 0.1234313672155088, 0.19811932438472413]"
4,"[0.6383541682505145, 0.172316167607719, 0.0910682539473756, 0.034837258504080156, 0.0634241516903125]"
5,"[0.7070134031889781, 0.27001601689435195, 0.012013422542831638, 0.003250892719159228, 0.007706264654679201]"
6,"[0.5411080066346378, 0.4145580955379804, 0.023383030642050436, 0.004177905910384006, 0.016772961274948952]"
7,"[0.3335213661855626, 0.39059871264739343, 0.10983510508185874, 0.06326138442929748, 0.10278343165588841]"
8,"[0.07744196864059005, 0.11911120488099862, 0.06392317482598753, 0.2584123575853733, 0.4811112940670508]"
9,"[0.024902740757196163, 0.002835383895787652, 0.006705253726261434, 0.3050930421207578, 0.6604635794999938]"
10,"[0.03191304416213136, 0.00038751280156750764, 0.006987618868088555, 0.22966719535718497, 0.7310446288110284]"
11,"[0.002933832101872002, 5.848282700177743e-5, 0.000668862721603142, 0.17728745255983544, 0.819051369789687]"
12,"[0.00401860506379905, 2.39823942285672e-8, 0.0013395571820126275, 0.7380932989558242, 0.25654851481597235]"
13,"[0.001103667451978935, 7.410710709066358e-10, 0.0003726805991316068, 0.9264558049009618, 0.07206784630685129]"
