Timestep,Probs
1,"[0.15151515151515146, 0.20454545454545445, 0.1893939393939393, 0.18560606060606052, 0.2689393939393938]"
2,"[0.18805309493958416, 0.21681415858888214, 0.05973540435842596, 0.2610615286464637, 0.27433581346664465]"
3,"[0.2394933479161138, 0.24725843050673016, 0.07060644947060524, 0.3590690207671184, 0.08357275133943243]"
4,"[0.23131290663772477, 0.19048923193836825, 0.0748174910190841, 0.40134399711651103, 0.10203637328831255]"
5,"[0.27819164980068656, 0.21876985715615355, 0.06862190891560324, 0.3568357431600249, 0.07758084096753101]"
6,"[0.28115087128931104, 0.1624096182043979, 0.07820926791258388, 0.40318371601973907, 0.0750465265739688]"
7,"[0.13114999318302575, 0.11492927004186958, 0.08167214537008177, 0.6291420100153006, 0.043106581389721996]"
8,"[0.13580278804961543, 0.059968174756520894, 0.022931074902600886, 0.7407329782537363, 0.04056498403752713]"
9,"[0.024161978116639938, 0.01059391639047779, 0.003041160433104805, 0.9185526693245173, 0.04365027573526077]"
10,"[0.0036551054641858214, 0.005848065405360333, 0.00584795414352542, 0.9612569466687244, 0.023391928318201357]"
11,"[7.844523334520972e-6, 1.0926649245581828e-6, 0.0014278001989261678, 0.9871275991420855, 0.011435663470729518]"
12,"[3.7056278244159193e-14, 2.460906547851483e-10, 4.92247573129705e-9, 0.9947679880889354, 0.005232006742458858]"
13,"[1.0437003613037048e-10, 9.294166730159841e-10, 1.1453331890201442e-11, 0.9988845962611814, 0.0011154026935779738]"
