Timestep,Probs
1,"[0.18333333333333318, 0.16666666666666657, 0.18888888888888872, 0.21388888888888863, 0.24722222222222184]"
2,"[0.20594586487226593, 0.19027022576428018, 0.06432451232082396, 0.23027037787569032, 0.30918901916693886]"
3,"[0.3264290069056008, 0.23624166948104083, 0.08173421767096521, 0.29511107839389517, 0.060484027548498354]"
4,"[0.27391339439303375, 0.19752644139097805, 0.21648824519834134, 0.2865480533716497, 0.025523865645998022]"
5,"[0.21194515175861345, 0.20126262587744342, 0.3657566120052848, 0.2062565858984741, 0.014779024460184064]"
6,"[0.17936701412318093, 0.16552626708085405, 0.43610810975421016, 0.20452450958078, 0.014474099460976449]"
7,"[0.08808391424216623, 0.044681463925320686, 0.49235004146477357, 0.33622346237985196, 0.038661117987887926]"
8,"[0.0282078144562648, 0.012742144138572178, 0.13923594148368026, 0.7051677743078781, 0.11464632561360456]"
9,"[0.005040719214711656, 0.001189484587561069, 0.07755407015746073, 0.7812442618386728, 0.13497146420159373]"
10,"[0.0, 6.706329896277697e-6, 0.03200253223973316, 0.8089122235913442, 0.1590785378390228]"
11,"[0.0, 1.274331558690197e-10, 0.00850923099962734, 0.8343671819974342, 0.15712358687551017]"
12,"[0.0, 1.4906298148412414e-20, 0.0070783608373786834, 0.9687550013223637, 0.024166637840259304]"
13,"[0.0, 8.558658629421212e-11, 5.062874278088853e-6, 0.999586698096035, 0.0004082389440939981]"
