Timestep,Probs
1,"[0.22909090909090885, 0.1672727272727271, 0.1999999999999998, 0.22181818181818158, 0.18181818181818163]"
2,"[0.22932306456889212, 0.1672929118286405, 0.21616535600894038, 0.20864673107732462, 0.1785719365162026]"
3,"[0.33248359501006935, 0.3499569193348843, 0.13098267625710724, 0.09923579133771784, 0.0873410180602207]"
4,"[0.3990379402813701, 0.4230765906136491, 0.10216336159791223, 0.024039466089390327, 0.0516826414176787]"
5,"[0.4964225454059085, 0.4574226808423929, 0.03241042160389999, 0.0037438216446798738, 0.010000530503118837]"
6,"[0.522848172055703, 0.45908566814338353, 0.014878005594827267, 2.222562496859706e-10, 0.003188153983831401]"
7,"[0.49028077488578486, 0.4727524616960652, 0.0369639713027148, 2.1076172023948813e-17, 2.7921154335815456e-6]"
8,"[0.47837734307797003, 0.5072064773475757, 0.014416169691655031, 1.8419654189027268e-12, 9.880957420110606e-9]"
9,"[0.4702023438816604, 0.5267828346497359, 0.0030148214686045276, 9.028914725362521e-23, 4.2095132711146645e-16]"
10,"[0.45711183499834135, 0.5428824189957041, 5.171409034091178e-6, 1.871719625579557e-15, 5.745969179338345e-7]"
11,"[0.7572057054496789, 0.2427942713119129, 2.323801627152014e-8, 1.9352573204207892e-26, 3.935385867859195e-13]"
12,"[0.9503701738390624, 0.049629817116457135, 2.316230764731311e-11, 3.6304268707259294e-15, 9.021315300161831e-9]"
13,"[0.9869089583137658, 0.013091041686231, 9.375961343376897e-20, 3.597951473931422e-28, 3.748096330938037e-17]"
