Timestep,Probs
1,"[0.19407894736842116, 0.15131578947368418, 0.21052631578947384, 0.2171052631578949, 0.22697368421052652]"
2,"[0.2487554332420926, 0.15422903155695192, 0.17910508624376775, 0.2321720068627349, 0.18573844209445223]"
3,"[0.3895341417894746, 0.25553506676601406, 0.12194426573351662, 0.11274419933983694, 0.12024232637115888]"
4,"[0.5412734010003791, 0.27948058982675245, 0.1226411445009233, 0.02712311493811591, 0.029481749733828184]"
5,"[0.5973489143011124, 0.3327813423324242, 0.05078923110299844, 0.011967149084179328, 0.007113363179286634]"
6,"[0.5957382895060667, 0.37790776155283634, 0.021287560445975528, 0.005066387646511353, 8.486102816678407e-10]"
7,"[0.5182418691404067, 0.4153548140434899, 0.06428503445199099, 0.0021182823641119407, 1.3619587172111763e-15]"
8,"[0.4734213754853168, 0.49819508777643606, 0.02837380779295242, 9.728926934521875e-6, 1.8359628613555155e-11]"
9,"[0.579174204270056, 0.4133948010217455, 0.007430994359707195, 3.484906512455429e-10, 8.885472784265397e-19]"
10,"[0.6050971353340214, 0.3949028579086138, 6.658606816228194e-9, 9.053575342896049e-11, 8.221640327797109e-12]"
11,"[0.853334512102859, 0.1466654878971354, 6.642140939512958e-15, 9.112144536274663e-18, 6.2492806073899575e-21]"
12,"[0.9549677183557049, 0.04503228164429323, 1.3781985964426293e-21, 2.3336314062954866e-25, 3.957446344372799e-31]"
13,"[0.9999999999873631, 2.2582584872174973e-12, 2.6884079779982246e-13, 1.0106315275365605e-11, 3.072485585406527e-15]"
