Timestep,Probs
1,"[0.217543859649123, 0.16491228070175443, 0.1824561403508773, 0.20000000000000015, 0.23508771929824587]"
2,"[0.22405243780578513, 0.1713343736243016, 0.16803972086130928, 0.1943984205304886, 0.2421750471781163]"
3,"[0.4663941064799273, 0.24311563563381489, 0.07404850045882243, 0.09418202246625539, 0.12225973496117942]"
4,"[0.5831591401670462, 0.2931386386296992, 0.06548920078281732, 0.02390875126193672, 0.03430426915849856]"
5,"[0.6373201578400557, 0.33825180925713205, 0.011485948980492667, 0.0041424613943712215, 0.008799622527947429]"
6,"[0.6395758924472416, 0.3533569952464908, 0.0035335561130946684, 1.5463191394449585e-14, 0.003533556193155762]"
7,"[0.610083923136034, 0.3694658143954941, 0.02044610928761796, 3.766145490414934e-24, 4.153180853219465e-6]"
8,"[0.5772114666226655, 0.4154359986144299, 0.007352534761029555, 2.1206697876332667e-34, 1.874387104627767e-12]"
9,"[0.578809666698426, 0.4211901880730774, 1.4512863178488308e-7, 3.0902078138032045e-14, 9.983450105659081e-11]"
10,"[0.5516416497993781, 0.44835835020061754, 5.039727089383993e-15, 9.021296992000311e-26, 4.742336099907689e-21]"
11,"[0.8499053846007252, 0.15009461539927488, 1.227235480081962e-20, 5.438048319118431e-35, 2.078302433484113e-26]"
12,"[0.9703598456201764, 0.02964015437808116, 2.9555941551078846e-13, 1.7677979165839733e-14, 1.4301892942595905e-12]"
13,"[0.9936602651048732, 0.006339734895130992, 6.596452182250799e-23, 2.231339097758591e-27, 6.59744230185525e-23]"
