Timestep,Probs
1,"[0.19696969696969707, 0.1262626262626263, 0.2171717171717173, 0.23737373737373751, 0.22222222222222235]"
2,"[0.18203916092754036, 0.12459539343180387, 0.2014564884961697, 0.22815522179847736, 0.26375373534600893]"
3,"[0.20545140482943614, 0.1702876127273337, 0.18611465623193296, 0.19631583238259886, 0.24183049382869734]"
4,"[0.21694083856117605, 0.16216651003179097, 0.20673260638903268, 0.17092320417496012, 0.24323684084304026]"
5,"[0.2788785893361744, 0.28326426331737237, 0.362970886473648, 0.03044578075969286, 0.044440480113112385]"
6,"[0.0838078603885494, 0.787683356702122, 0.12105765671472239, 0.005588998958356401, 0.0018621272362486468]"
7,"[8.756713900380422e-6, 0.99431767542523, 0.0028411347244459042, 0.002124295137007899, 0.0007081379994165571]"
8,"[1.35438813819986e-5, 0.9593953465753701, 0.010970694654945703, 0.029620412823678763, 2.0646238306912092e-9]"
9,"[0.0001698507124213943, 0.8332066350965704, 0.1253497996664266, 0.041273714489070655, 3.5511624873323897e-11]"
10,"[0.026168077024452344, 0.43474741227171526, 0.5181498275047771, 0.020934638883184843, 4.431586821741533e-8]"
11,"[0.046913726100159266, 0.03164251403012443, 0.9214437598498725, 2.7180509882249387e-14, 1.9814591704159735e-11]"
12,"[0.04517378591777632, 0.028913464694375408, 0.9259127493878487, 1.146410977606418e-23, 1.1464109776063854e-23]"
13,"[0.00590166982426322, 0.0028481553399318784, 0.9912501748358062, 5.153886809660143e-33, 8.728152567629977e-38]"
