Timestep,Probs
1,"[0.1889400921658984, 0.23502304147465397, 0.17741935483870952, 0.17741935483870952, 0.2211981566820273]"
2,"[0.21275773869563624, 0.26161457488673207, 0.14823011999106486, 0.15726503260644598, 0.2201325338201218]"
3,"[0.20037768875231698, 0.29496657054970055, 0.09717961246884319, 0.1788733739720015, 0.22860275425713844]"
4,"[0.16956998280604027, 0.31925207779171816, 0.1094698575918805, 0.1829196187013372, 0.21878846310902403]"
5,"[0.2762956885996564, 0.49370916139924736, 0.19528687099488812, 0.015097595385173992, 0.01961068362103395]"
6,"[0.029578249804525468, 0.9463653767660756, 0.020452625269205427, 0.0015862374321843028, 0.00201751072800946]"
7,"[0.0003032854994537983, 0.9981991489026938, 0.0005991393684334544, 0.0004489973004448169, 0.0004494289289675491]"
8,"[0.0034211794461148797, 0.975710522324119, 0.007012796828836464, 0.010249303166004071, 0.003606198234930531]"
9,"[0.06584055783505878, 0.7848806751403615, 0.07276693964581227, 0.0693910949431636, 0.007120732435603497]"
10,"[0.3468411030470871, 0.1741803595741605, 0.45779979223376915, 0.017525914597102062, 0.0036528305478818034]"
11,"[0.4230492514097736, 0.007715147025939257, 0.5686833096600579, 0.00018725496883419435, 0.00036503693539312294]"
12,"[0.03962788141165182, 0.0006934629292268506, 0.9596401287339471, 1.4540984024860465e-9, 3.8525471074139076e-5]"
13,"[0.0020906926098601362, 6.042791807574377e-5, 0.9978464139168999, 3.326541283396095e-15, 2.465555159164417e-6]"
