Timestep,Probs
1,"[0.15492957746478872, 0.25352112676056326, 0.25352112676056326, 0.21126760563380273, 0.12676056338028172]"
2,"[0.2027022510014033, 0.306305337166117, 0.13513657244778698, 0.23873871851178766, 0.11711712087290438]"
3,"[0.34533489317124183, 0.4093804165707953, 0.06038712491374812, 0.12092749030626189, 0.06397007503795228]"
4,"[0.49999415536728486, 0.26316264550694024, 0.11184209754234642, 0.059212664369770504, 0.06578843721365815]"
5,"[0.5605628304049017, 0.3181486113024988, 0.0909694875579053, 0.007603718746192564, 0.022715351988502882]"
6,"[0.39372551473726064, 0.5275365927418229, 0.0551132355968998, 0.007873293427957463, 0.015751363496060197]"
7,"[0.28715819732362213, 0.6909813220246085, 0.01638759894843338, 0.0027331136252460616, 0.002739768078089933]"
8,"[0.36878933870972097, 0.6079575371933089, 0.016609381845221715, 0.003321871122403321, 0.0033218711293453787]"
9,"[0.45033513898194, 0.5496648609994954, 1.677182638174066e-12, 1.6065134707358513e-11, 8.233442041945383e-13]"
10,"[0.4444286760832227, 0.5555713239167762, 3.736956380452996e-23, 3.019168426856593e-20, 3.0188043323410124e-21]"
11,"[0.5416951445880066, 0.458304855411993, 2.439913640404636e-33, 2.3083954798469532e-27, 1.6027822503316513e-30]"
12,"[0.5036078445530614, 0.4963921554318569, 0.0, 1.5082432683702642e-11, 0.0]"
13,"[0.573953477398874, 0.42604652260112574, 0.0, 2.3634824370721487e-20, 0.0]"
14,"[0.5908288940353218, 0.40917110593359274, 0.0, 3.108568226612129e-11, 0.0]"
15,"[0.6744757967617158, 0.32552420323828424, 0.0, 3.224465444010265e-19, 0.0]"
16,"[0.6666732432424272, 0.33332675673026085, 0.0, 2.731176520141843e-11, 0.0]"
17,"[0.630493303573461, 0.36950669642653905, 0.0, 1.787301213645164e-20, 0.0]"
18,"[0.6846127076927008, 0.31538729230506424, 0.0, 2.2332657856064202e-12, 0.0]"
19,"[0.7368152209188229, 0.2631847790811772, 0.0, 8.763993869703515e-20, 0.0]"
20,"[0.33687367130137336, 0.6631263286986255, 0.0, 1.1035806144074683e-31, 0.0]"
21,"[0.10311337762268222, 0.8968866223767641, 0.0, 5.547389503606441e-13, 0.0]"
