Timestep,Probs
1,"[0.1540000000000001, 0.20600000000000016, 0.2460000000000002, 0.22000000000000017, 0.17400000000000013]"
2,"[0.23220971650801556, 0.24344567710715417, 0.01872660259367241, 0.239700424627019, 0.26591757916413783]"
3,"[0.3723515641616504, 0.18026814216134399, 0.018633751863485995, 0.18025962970814283, 0.24848691210537732]"
4,"[0.5714201896818472, 0.28571078181259973, 0.14285161274388747, 8.096217146743713e-6, 9.319544518127257e-6]"
5,"[0.7997558657821034, 0.20021323114572565, 3.0473862936168432e-5, 0.0, 4.2920923348923595e-7]"
6,"[0.6966292482625736, 0.30337075171200917, 2.5421467024945274e-11, 0.0, 4.911506602525295e-16]"
7,"[0.6553460039962624, 0.3446533216640776, 6.729018432913474e-7, 0.0, 1.437816022790078e-9]"
8,"[0.9999677225280974, 3.227747189132011e-5, 1.039291208984502e-15, 0.0, 1.4569636248527814e-14]"
9,"[0.9999999999299317, 0.0, 7.006224949633701e-11, 0.0, 0.0]"
10,"[0.9999999999922806, 0.0, 7.710069073478894e-12, 0.0, 0.0]"
11,"[0.9999999999996554, 0.0, 3.4648689226583537e-13, 0.0, 0.0]"
12,"[0.999999610585242, 0.0, 3.894147497124238e-7, 0.0, 0.0]"
13,"[0.9999999922244827, 0.0, 7.775522302265675e-9, 0.0, 0.0]"
