Timestep,Probs
1,"[0.21400000000000016, 0.22400000000000017, 0.19400000000000014, 0.19600000000000015, 0.17200000000000013]"
2,"[0.04624287360123245, 0.17919072650457465, 0.07514459818143704, 0.47398831937115277, 0.2254334823416028]"
3,"[0.19850591816484406, 0.24865358904668336, 0.19860411363422367, 0.10455551443057055, 0.2496808647236781]"
4,"[0.2848652984239324, 0.2136489909824335, 0.2878326451073099, 1.6546512468153352e-8, 0.2136530489398125]"
5,"[0.6269463420146737, 0.1569754768182554, 0.15698443523312094, 3.816955390916458e-12, 0.05909374593013381]"
6,"[0.2911421988087742, 0.3037964034083721, 0.30379588057727325, 1.690161583048265e-19, 0.10126551720558097]"
7,"[0.03885283987320281, 0.46130842151383045, 0.4613084817853386, 9.414491551395723e-13, 0.0385302568266857]"
8,"[0.04382497303766664, 0.5059745483460731, 0.41434158405982324, 6.594431100226317e-22, 0.03585889455643608]"
9,"[0.02843240666386606, 0.6077572653983382, 0.3183709287425699, 1.2057626829165707e-29, 0.045439399195226306]"
10,"[0.019108297100473903, 0.6560500357536293, 0.28662420101892955, 4.853707487090839e-42, 0.03821746612696785]"
11,"[0.05225534331927003, 0.4757309255564641, 0.4715848118076576, 2.7759754081181057e-52, 0.00042891931660651655]"
12,"[0.07142829691534393, 0.42857359480230434, 0.49999810827517427, 7.1787769698328835e-12, 1.0807974828701915e-15]"
13,"[0.0002620650727625054, 0.732935532003107, 0.2668024029241356, 4.41200500214883e-19, 7.461533892738728e-24]"
14,"[0.0, 0.6923077810600582, 0.30769221845184197, 7.428052729837377e-13, 4.873545396046255e-10]"
15,"[0.0, 0.6512958722236549, 0.348704127776342, 6.011977371887185e-23, 2.1913657520528868e-20]"
16,"[0.0, 4.4588460442921075e-7, 0.9999995541153937, 2.7076011662149765e-32, 1.7547930138713011e-28]"
17,"[0.0, 1.8104193796133774e-7, 0.9999998189573088, 6.779766596425909e-13, 6.779766596426058e-14]"
18,"[0.0, 3.390049302321238e-13, 0.9999999999996556, 1.750059252753446e-22, 3.2930390386034515e-28]"
19,"[0.0, 6.406177163321007e-19, 0.9999999999999948, 5.040531439550216e-32, 8.536184054693638e-37]"
