Timestep,Probs
1,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2,"[0.0881632402584965, 0.21894324298680926, 0.10184371642990322, 0.36636879808215395, 0.22468100224263698]"
3,"[0.02991908577084803, 0.21973262882756003, 0.08572862180493317, 0.4357581768899822, 0.22886148670667644]"
4,"[0.029904224946820036, 0.323309679951374, 0.12318159769834239, 0.3317685822035377, 0.19183591519992574]"
5,"[0.03689826816278216, 0.39992635477376165, 0.07634156187910109, 0.27980995804049325, 0.20702385714386196]"
6,"[0.02741935137346379, 0.3695763536054991, 0.049971915314013654, 0.2569305909637324, 0.29610178874329096]"
7,"[0.023772961842730252, 0.5113049750511989, 0.050295295673881, 0.2050034118601891, 0.20962335557200057]"
8,"[0.03142632363654705, 0.39251903159873774, 0.05352132219081507, 0.22785401313298323, 0.2946793094409168]"
9,"[0.021182522004118368, 0.4772128318079563, 0.05736487825183258, 0.21391738443717365, 0.2303223834989192]"
10,"[0.01650612652726711, 0.4607512641923037, 0.049942337585548835, 0.22122323424701537, 0.2515770374478651]"
11,"[0.019059766408878874, 0.4631257214252087, 0.06499741560274118, 0.2318506915530311, 0.22096640501014028]"
12,"[0.020559514371217672, 0.49026196590548676, 0.0493440834497119, 0.2182900292337211, 0.2215444070398626]"
13,"[0.030043825445187362, 0.5007780724357193, 0.052499877703077256, 0.22419764920412072, 0.1924805752118955]"
14,"[0.08148430288618336, 0.5575202417226254, 0.0629235804080271, 0.12695192038002942, 0.17111995460313476]"
15,"[0.28643790940091074, 0.22092746894915152, 0.1829974188301596, 0.19730061011869954, 0.11233659270107878]"
16,"[0.41297465278390044, 0.15127246317758358, 0.2414987894686413, 0.09086408821062733, 0.10339000635924725]"
17,"[0.6250801107691022, 0.028201289131949817, 0.30982538935899073, 0.020982549877732643, 0.01591066086222477]"
18,"[0.46692210745474644, 0.004879414106314792, 0.5214041444503432, 0.003650110130886149, 0.0031442238577095317]"
19,"[0.12251405056572004, 0.0012730802329772892, 0.8746295993137823, 0.0008121544778730451, 0.0007711154096472182]"
