Timestep,Probs
1,"[0.2181069958847738, 0.21399176954732524, 0.16460905349794241, 0.21399176954732524, 0.18930041152263383]"
2,"[0.23945464711892378, 0.28617760924588087, 0.022063813707613934, 0.2154451158382745, 0.23685881408930684]"
3,"[0.3859766484088113, 0.5409374775654225, 0.027359780679654545, 0.021594211908079048, 0.024131881438032434]"
4,"[0.33581338340005323, 0.4757319478629145, 0.17723699991839112, 0.0018669564297865775, 0.009350712388850123]"
5,"[0.10272737986712532, 0.820807242808755, 0.07007694056359279, 0.002046031875162551, 0.004342404885362227]"
6,"[0.07513704149490492, 0.8893270658949315, 0.034520117440504455, 7.64072175817039e-9, 0.0010157675289367623]"
7,"[0.03970101731351893, 0.9507391131487214, 0.0072327219723718455, 0.0, 0.002327147565388119]"
8,"[0.015571833019303262, 0.983093401815766, 0.0008899338384670565, 0.0, 0.00044483132646410973]"
9,"[0.04785089884960697, 0.9518862655811929, 0.00026132204432506535, 0.0, 1.5135248758342573e-6]"
10,"[0.051146475094158296, 0.9452643003516192, 0.003409763325316978, 0.0, 0.00017946122890689727]"
11,"[0.07218821436706162, 0.9270519803951207, 0.0003799026189080408, 0.0, 0.0003799026189080408]"
12,"[0.13424964413920226, 0.8647409610817236, 4.4429339739022806e-11, 0.0, 0.0010093947346455179]"
13,"[0.3276255311384413, 0.6723614087254801, 1.2846986376055845e-5, 0.0, 2.131497077899917e-7]"
14,"[0.3845510862321082, 0.6154470401262474, 1.8707742069606156e-6, 0.0, 2.867441134092277e-9]"
15,"[0.4398804194661063, 0.5601195736091876, 6.924580813139482e-9, 0.0, 1.2394725726942094e-13]"
16,"[0.5227754475037719, 0.4772245523549686, 1.5789278331559404e-11, 0.0, 1.2546944768475904e-10]"
17,"[0.5947377600968983, 0.4052622399031016, 2.671382878977924e-21, 0.0, 1.428827710257884e-17]"
18,"[0.6169347434991755, 0.3830652564891741, 2.814287038595449e-13, 0.0, 1.1369452816853798e-11]"
19,"[0.5795503613532655, 0.42044963864673496, 4.250379633320571e-24, 0.0, 1.1640094687576635e-19]"
20,"[0.06601772172235228, 0.9339822782776469, 1.6541326368554819e-37, 0.0, 2.7862915732938097e-29]"
21,"[0.00040089856838406893, 0.9995991014313738, 1.6208159300719353e-16, 0.0, 2.5087473233828315e-13]"
