Timestep,Probs
1,"[0.19685039370078716, 0.1811023622047242, 0.1811023622047242, 0.2480314960629918, 0.19291338582677142]"
2,"[0.22471188687788549, 0.15750149276755387, 0.06313757062733373, 0.3414790211143306, 0.21317002861289688]"
3,"[0.5105022496653508, 0.39409637104630846, 0.007436374033760163, 0.05171372655047048, 0.036251278704109186]"
4,"[0.4900341409633859, 0.5011033219239492, 6.4822412087069565e-6, 0.0077433490612004215, 0.0011127058102581608]"
5,"[0.6431726057947196, 0.3388275432896695, 2.201514016681552e-6, 0.017995445106830446, 2.204294761233587e-6]"
6,"[0.4924373827156441, 0.46003954119507073, 8.70954092865993e-10, 0.04752307498533384, 2.3299917802984375e-10]"
7,"[0.31430211684722614, 0.6781660517843694, 7.530459917606558e-12, 0.007531830930663595, 4.302074506132129e-10]"
8,"[0.07545732083245707, 0.9245426790952366, 9.0449748369174e-13, 6.908095788209687e-11, 2.3184335035921823e-12]"
9,"[0.012631823784561997, 0.987368176156866, 4.504738870283672e-12, 4.80640716846699e-11, 5.999581368846372e-12]"
10,"[3.2512980308388416e-9, 0.999999996661102, 1.0717441775035908e-11, 6.89081589889593e-11, 7.973947546542676e-12]"
11,"[6.867403375963327e-8, 0.9999999305127504, 5.773469696324442e-13, 8.074080448000201e-10, 5.2370968994544394e-12]"
12,"[1.837366895271965e-11, 0.9999999999816261, 2.2905762615669875e-21, 3.4995431341306895e-18, 1.9654854434303906e-22]"
13,"[2.6344319610800584e-9, 0.9999999869995143, 5.02371480693518e-10, 9.776863772497123e-9, 8.68240039436708e-11]"
14,"[1.6216205333520586e-8, 0.9999999805313883, 2.7644450286037192e-11, 2.5450542433902054e-9, 6.79709432614733e-10]"
15,"[2.2446652658159762e-9, 0.9999959719241663, 9.746420707439534e-11, 2.260638469909127e-7, 3.7996698548440988e-6]"
16,"[1.2237444977419624e-7, 0.9999998759546994, 1.9353696165926334e-11, 3.8090435832438056e-11, 1.613409853429102e-9]"
17,"[6.26268215824634e-15, 0.9999999999999944, 1.1859253583030476e-21, 2.931321746531417e-20, 2.239409944176605e-18]"
18,"[9.693332462920452e-8, 0.9999999018885125, 5.322078457643886e-13, 1.171130898479975e-9, 6.50114964922367e-12]"
19,"[5.608901677182272e-12, 0.9999999999943944, 4.154269582501645e-21, 2.065208324390798e-20, 1.4715615643414555e-20]"
20,"[1.0684424601485997e-10, 0.9999999998625417, 2.804106368890332e-11, 2.510929583832458e-12, 7.16047158741426e-14]"
21,"[8.552090726594729e-19, 1.0000000000000009, 7.38795549067477e-19, 3.5296018314924e-23, 2.1377233586506703e-26]"
