Timestep,Probs
1,"[0.19400000000000014, 0.19800000000000015, 0.23000000000000018, 0.20800000000000016, 0.17000000000000012]"
2,"[0.19157082354645558, 0.26819915880382705, 0.08812285390777636, 0.28735623447412684, 0.16475092926781362]"
3,"[0.19155857298725365, 0.31911748275474094, 0.06391060837669409, 0.29773946441091553, 0.1276738714703964]"
4,"[0.2236827013833045, 0.32894706496795245, 0.013161214538036382, 0.3157898699073037, 0.11841914920340127]"
5,"[0.33933259690195106, 0.6081322397331013, 4.389474715685125e-5, 0.04572855390871139, 0.006762714709078085]"
6,"[0.46341443081863953, 0.5121949241483338, 1.943246775468829e-12, 0.012195279890488287, 0.012195365140596015]"
7,"[0.5997754502102738, 0.40013324262184763, 1.4337160419530484e-11, 4.5653649154582205e-5, 4.5653504388541857e-5]"
8,"[0.5660377731279407, 0.4339621558653134, 7.8846416080373535e-25, 2.0179199012196925e-13, 7.100654439635305e-8]"
9,"[0.5384515299078213, 0.46154847009201466, 4.2146484405566077e-38, 5.694448295810786e-21, 1.6338713225241599e-13]"
10,"[0.5354330480783219, 0.46456695192167746, 1.718529969780753e-51, 1.6740192923153976e-30, 7.648976411991922e-17]"
11,"[0.4766828625073336, 0.5233171374926654, 8.806065323013372e-64, 4.147777905933257e-37, 1.707978224330317e-22]"
12,"[0.982141116719842, 0.01785888328013576, 1.7565549853101785e-15, 1.7584555553186933e-14, 0.0]"
13,"[0.9999743605155609, 2.5639484441889245e-5, 6.508906525421699e-27, 1.44642499956534e-27, 0.0]"
