Timestep,Probs
1,"[0.17000000000000012, 0.22000000000000017, 0.22000000000000017, 0.19200000000000014, 0.19800000000000015]"
2,"[0.18146710615912964, 0.2741313807291125, 0.07335929177219726, 0.305019118173359, 0.16602310316620061]"
3,"[0.17958819868919357, 0.3588662884479165, 0.0897385137780241, 0.3075949391645941, 0.06421205992026983]"
4,"[0.202252382276492, 0.42696483491309695, 0.033707881821529166, 0.30336702295132467, 0.03370787803755603]"
5,"[0.24462699578723415, 0.7338919669781748, 6.211984904863155e-5, 0.021323666977599805, 9.525040794118476e-5]"
6,"[0.6226409369620153, 0.32075499924057094, 9.208924304866998e-13, 0.05660399278497414, 7.101151861794137e-8]"
7,"[0.7198589346994724, 0.1602609993880723, 1.1715097389467079e-10, 0.11988005640765895, 9.387641468317498e-9]"
8,"[0.8135592972090888, 0.1864406992472657, 7.575242955998468e-20, 3.543642869136283e-9, 6.140134864164836e-18]"
9,"[0.8371937229770072, 0.16280627702299674, 1.2480433219321482e-29, 8.471241918344678e-17, 7.468577858770327e-26]"
10,"[0.8223684829119469, 0.1776315170880535, 4.0503940270524976e-39, 3.959830067485545e-27, 2.9243399777900565e-36]"
11,"[0.81757282784925, 0.1824271721507474, 6.977772007363576e-45, 3.451217549705673e-38, 6.279996133805128e-44]"
12,"[0.9999995905398165, 4.094601864625877e-7, 2.2183586226657233e-53, 1.6222492890619957e-50, 1.9962186025056624e-52]"
13,"[0.9999996824449102, 3.175440459749671e-7, 5.445471459377178e-12, 6.729887297611643e-14, 5.524973375626347e-12]"
