Timestep,Probs
1,"[0.23333333333333303, 0.14999999999999986, 0.19666666666666643, 0.18999999999999978, 0.2299999999999997]"
2,"[0.3168316777096678, 0.20792078778538936, 0.02475248274548181, 0.2722772227981462, 0.17821782896131572]"
3,"[0.11491477958575091, 0.023900342812986183, 0.02269670361505266, 0.589110686522399, 0.24937748746381086]"
4,"[0.09924317805969773, 0.023807910677747353, 0.02380791067873081, 0.615048583589954, 0.23809241699387113]"
5,"[0.7227059369285364, 3.476968870508289e-5, 0.038235067679356166, 0.23589495321592086, 0.0031292724874812383]"
6,"[0.9285713501193171, 0.0, 0.0714285582804506, 9.156464475009101e-8, 3.559098785096525e-11]"
7,"[0.840840224946925, 0.0, 0.15915977505303108, 4.175174924357883e-14, 8.773558360004724e-18]"
8,"[0.8182007119193043, 0.0, 0.1817992880777955, 1.6556014583001251e-15, 2.8966403114418533e-12]"
9,"[0.9996708943153494, 0.0, 0.0003291056846484156, 6.266159543738676e-25, 3.2889818213174354e-21]"
10,"[0.9999995483979467, 0.0, 4.5160205263674513e-7, 2.4660216053951e-37, 1.9815440218449963e-29]"
11,"[0.9999999993805193, 0.0, 6.194818330609677e-10, 9.701624255871902e-50, 7.016068291500856e-41]"
12,"[1.000000000000002, 0.0, 1.439091803170833e-17, 1.9790469596899668e-63, 2.1825327557594017e-50]"
13,"[1.000000000000002, 0.0, 9.630308295236031e-27, 6.797130635290187e-76, 5.702199862128626e-60]"
