1.722222222222222210e-01
2.555555555555555358e-01
3.388888888888889062e-01
1.444444444444444586e-01
8.888888888888887840e-02
3.888888888888888951e-01
0.000000000000000000e+00
6.111111111111111605e-01
0.000000000000000000e+00
0.000000000000000000e+00
4.222222222222222210e-01
8.888888888888889228e-02
4.222222222222222210e-01
3.333333333333333981e-02
3.333333333333333981e-02
6.222222222222222321e-01
1.111111111111111154e-02
3.444444444444444420e-01
1.111111111111111154e-02
1.111111111111111154e-02
