Timestep,Probs
1,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2,"[0.2486281510836029, 0.2640245613083537, 0.1969058368454032, 0.13058480368609948, 0.15985664707654068]"
3,"[0.13723463597506017, 0.30879232201825496, 0.27665777668736125, 0.1645993549194097, 0.11271591039991387]"
4,"[0.13319794785408062, 0.3025049182915473, 0.2833686106164321, 0.19744655028932717, 0.08348197294861295]"
5,"[0.10726477468722019, 0.21882235200549505, 0.2777807836713639, 0.27850477150684505, 0.11762731812907593]"
6,"[0.05436364578461571, 0.11787859211618938, 0.22348216839691976, 0.4918899643331765, 0.11238562936909875]"
7,"[0.01187013058396802, 0.025416655077965776, 0.058011140544482025, 0.7818374852353371, 0.12286458855824704]"
8,"[0.004631554997104105, 0.005980625813402479, 0.016708430194610976, 0.8503026511630392, 0.12237673783184332]"
9,"[0.0006839081536052726, 0.0009095267524505949, 0.002402408003044244, 0.8854812743047497, 0.11052288278615013]"
10,"[0.00021606341041362418, 0.0004205657660463034, 0.0008004765933181292, 0.9798732017652579, 0.018689692464964006]"
11,"[3.482254344142087e-5, 8.207478732265175e-5, 0.00014493153610396498, 0.9955729658203324, 0.004165205312799474]"
