Timestep,Probs
1,"[0.1933534743202418, 0.22054380664652581, 0.22054380664652581, 0.1661631419939578, 0.19939577039274936]"
2,"[0.20582546758003556, 0.27856993203862407, 0.11457916320102353, 0.21815977045465823, 0.18286566672565774]"
3,"[0.10528879867578952, 0.32480334728121674, 0.08310309531547298, 0.29104483346582044, 0.19575992526169955]"
4,"[0.08710452463578522, 0.319412013924311, 0.041276053007124065, 0.34382735939478104, 0.20838004903799875]"
5,"[0.13016771352403217, 0.5107285706652887, 0.013855158510795386, 0.16258707423010843, 0.1826614830697759]"
6,"[0.21966255757552725, 0.5632943969140396, 0.002690556637188519, 0.05298569773696211, 0.16136679113628324]"
7,"[0.1837652958739726, 0.6788209471149245, 0.003665397130503709, 0.06726376561907678, 0.06648459426152244]"
8,"[0.2345769307779238, 0.7242957146863405, 6.9191455702316e-8, 0.012802550513929492, 0.028324734830350865]"
9,"[0.24137358906628492, 0.7429150407050303, 2.3158876667830362e-12, 0.002719606120348689, 0.012991764106022194]"
10,"[0.26371476600263516, 0.7330598233443012, 7.815336294361462e-19, 0.0008563262674628457, 0.0023690843856000988]"
11,"[0.2556669256855632, 0.7443330725395804, 9.563399768963194e-10, 2.4570710752319127e-11, 7.939460195265358e-10]"
12,"[0.6719924895341155, 0.32800751046588483, 6.831038075585005e-16, 3.47120025190584e-20, 1.159839674723188e-19]"
13,"[0.93324302201889, 0.06675697797555107, 1.4373151089167955e-12, 2.8123190880840398e-12, 1.312905819824715e-12]"
