Timestep,Probs
1,"[0.20547945205479448, 0.18036529680365293, 0.21004566210045658, 0.20319634703196343, 0.20091324200913238]"
2,"[0.21957672608341644, 0.19872376471726638, 0.1976346407825073, 0.1733583466875333, 0.210706521729276]"
3,"[0.5178330920490133, 0.39512610071186477, 0.024680703244890145, 0.02364714820843184, 0.038712955785801036]"
4,"[0.5345647056630446, 0.4282116258065214, 0.021690430944203268, 0.0009795679768850143, 0.014553669609343924]"
5,"[0.5585397013404668, 0.43956930802418065, 0.0008972879227495523, 4.1656969909131345e-5, 0.0009520457426933574]"
6,"[0.5560311346657342, 0.44326082838108277, 0.000249428516863042, 2.2676223115745067e-6, 0.0004563408140064119]"
7,"[0.5479009429052556, 0.45079844643280353, 0.000768417910682635, 2.6961818911815147e-6, 0.0005294965693663204]"
8,"[0.5498630744521195, 0.44998607584329264, 8.92413841608592e-5, 2.35072440740209e-7, 6.137324798662772e-5]"
9,"[0.5580919902575372, 0.4411384018454722, 0.0002565252663622406, 0.00012826034076791998, 0.0003848222898587639]"
10,"[0.5466465633182956, 0.45331650126152456, 1.4773217365622405e-5, 2.376764466348451e-9, 2.2159826049482427e-5]"
11,"[0.956758498751133, 0.04316664560425101, 2.9942257846914856e-5, 1.1190655556068147e-16, 4.491338677037228e-5]"
12,"[0.997584441697017, 0.0024116538222663042, 9.761463530132012e-7, 3.2204303670839255e-24, 2.9283343656626386e-6]"
13,"[0.9998611946002494, 0.0001385538876766289, 6.287806273268134e-8, 1.3955864345588436e-35, 1.886340124280979e-7]"
