Timestep,Probs
1,"[0.2074592074592077, 0.19813519813519836, 0.19580419580419603, 0.20279720279720304, 0.19580419580419603]"
2,"[0.206405657837541, 0.2033112708068275, 0.20656033279835337, 0.18892163675485915, 0.19480110180242036]"
3,"[0.2997447184242101, 0.1998693933701639, 0.16409586706846363, 0.15074803589231167, 0.1855419852448497]"
4,"[0.3667020728503604, 0.220389052100971, 0.25908999681322703, 0.037685076467090454, 0.11613380176835084]"
5,"[0.13528220678598346, 0.08260865408273776, 0.09350202053197433, 0.06093425161533128, 0.6276728669839728]"
6,"[0.02573405040626747, 0.017962040075935937, 0.013299386236246637, 0.06303974700004412, 0.8799647762815076]"
7,"[0.0018527631945959493, 0.0012793471040764776, 0.0009483148949298402, 0.0031973963629651748, 0.992722178443431]"
8,"[0.0025883333314268434, 0.0027113828937360284, 0.001885000428890642, 0.005896249743272472, 0.9869190336026746]"
9,"[0.09196675555478602, 0.10273615749325851, 0.1614124622216151, 0.015442317244789274, 0.6284423074855517]"
10,"[0.10361371869534847, 0.1090709482568649, 0.16159526844767358, 0.016360045817835067, 0.6093600187822783]"
11,"[0.0244959390130045, 0.02640715667634177, 0.038322807143032336, 0.0038285523629432686, 0.9069455448046797]"
12,"[0.006030265820033045, 0.0010295968084069213, 0.013980549723569128, 9.894471864492303e-15, 0.9789595876479759]"
13,"[0.0034014886178993895, 0.0009258109964268925, 0.06007457815756321, 7.75543189925585e-26, 0.9355981222281141]"
14,"[0.014658855059707905, 0.014404674573538091, 0.11094946319700459, 1.5300815754666576e-13, 0.8599870071695958]"
15,"[0.000879178242447042, 0.0012831425216023296, 0.007780443767423931, 6.684317257165106e-22, 0.9900572354685248]"
16,"[0.0007013733877693487, 0.0006679749350668909, 0.00046760417166137635, 2.3038114173926962e-29, 0.9981630475055057]"
17,"[8.258793885854956e-7, 1.1958218132276136e-9, 4.600137701515978e-7, 6.293799016987421e-11, 0.9999987128480773]"
18,"[1.1419624529216002e-13, 5.801770081646305e-19, 1.0404720650405176e-13, 1.5664779220445026e-17, 0.9999999999997852]"
19,"[2.532882273074823e-20, 1.3154332546074455e-28, 2.5325392275222092e-20, 5.883134003735153e-28, 1.0]"
