Timestep,Probs
1,"[0.333333333333333, 0.333333333333333, 0.333333333333333]"
2,"[0.23846155078047762, 0.38461537795649864, 0.3769230712630238]"
3,"[3.1311990216585477e-7, 0.5434780522693521, 0.4565216346107461]"
4,"[0.787816922308438, 0.01863529530136512, 0.19354778239019754]"
5,"[5.403009172605955e-13, 1.5477400667076273e-15, 0.9999999999994591]"
6,"[6.127847513797498e-33, 2.801507121013523e-44, 1.0000000000000016]"
7,"[3.8715951991628456e-45, 4.353662986493086e-99, 0.9999999999999997]"
8,"[3.84718962797678e-5, 3.5723755762086605e-58, 0.9999615281037199]"
9,"[3.5751745038375505e-11, 9.18925146732348e-114, 0.9999999999642492]"
10,"[1.3682176313810539e-27, 2.578546773017686e-169, 0.9999999999999996]"
11,"[2.0405274169089174e-45, 5.476507786349897e-255, 0.9999999999999978]"
12,"[6.170402010421008e-33, 1.0649511213502749e-54, 0.9999999999999994]"
13,"[1.2900284249325694e-80, 1.6811779436563365e-75, 1.0]"
14,"[5.092803814206999e-104, 5.011520818780745e-72, 0.9999999999999856]"
15,"[2.513971751508399e-134, 8.172466468178299e-27, 1.000000000000021]"
16,"[2.1283601124851424e-232, 0.9999999999999981, 2.1241771276486425e-18]"
17,"[0.0, 0.9999999999999993, 8.253327171496489e-83]"
18,"[0.0, 0.9999999999999983, 1.886457772777939e-131]"
19,"[0.0, 0.9999999999999983, 2.809401207228595e-212]"
20,"[0.0, 0.9999999999999983, 7.776481411524866e-262]"
21,"[0.0, 1.000000000000014, 4.000877081208901e-280]"
22,"[0.0, 1.000000000000014, 7.77069232359568e-309]"
23,"[0.0, 0.9999999999999821, 3.5523e-320]"
24,"[0.0, 1.000000000000044, 4.303e-321]"
25,"[0.0, 1.000000000000044, 8.605192608131158e-284]"
26,"[0.0, 1.000000000000044, 1.5294597772574271e-239]"
27,"[0.0, 1.000000000000044, 8.103476554915719e-192]"
