Timestep,Probs
1,"[0.18134715025906745, 0.18911917098445608, 0.23575129533678785, 0.17357512953367882, 0.2202072538860106]"
2,"[0.2459280147349931, 0.2562426041364801, 0.054289610563173225, 0.2052119011327887, 0.2383278694325647]"
3,"[0.10592192144920351, 0.12716290822122456, 0.022488055868405157, 0.07571858178360544, 0.6687085326775617]"
4,"[0.07464075671048875, 0.11679235174045045, 0.011057235375026722, 0.06254253769137781, 0.7349671184826604]"
5,"[0.017565932170111917, 0.0520882825168874, 0.017262841406968897, 0.07311195707375301, 0.839970986832281]"
6,"[0.00265774465445072, 0.013595333959501748, 0.0010916215652285403, 0.08941112978273526, 0.8932441700380807]"
7,"[0.0004019582573831452, 0.0018117557104255107, 0.00029868515362015845, 0.06893415739552626, 0.9285534434830437]"
8,"[0.0006550999591039056, 1.1300336633894437e-8, 0.0029519347523627487, 0.061905819876829964, 0.9344871341113706]"
9,"[5.230686965605117e-5, 1.5207468110032058e-14, 5.810999653924671e-6, 0.046629453963730534, 0.9533124281669401]"
10,"[5.636191188652453e-5, 3.041630139764767e-20, 1.0605488076103372e-10, 0.2465333767755999, 0.7534102612064576]"
11,"[0.0009136390219708574, 1.724212969225749e-9, 2.1228279733640564e-10, 0.7730627090930412, 0.22602364994849145]"
