Timestep,Probs
1,"[0.3309608540925261, 0.32740213523131617, 0.341637010676156]"
2,"[0.4966488690944158, 0.02324790649077007, 0.4801032244148164]"
3,"[0.5056019223849257, 0.00127994297703893, 0.49311813463803666]"
4,"[0.5412922254883967, 6.489551568122032e-5, 0.4586428789959212]"
5,"[0.5141546401466823, 7.219323396322071e-5, 0.48577316661935405]"
6,"[0.49989430771816534, 7.28916101736266e-5, 0.5000328006716606]"
7,"[0.5166489241958372, 7.370244572650107e-5, 0.48327737335843746]"
8,"[0.5130344584066683, 7.815984830888986e-5, 0.48688738174502344]"
9,"[0.5284344942801515, 7.269319867459247e-5, 0.47149281252117553]"
10,"[0.5235680233096928, 0.014920365339145649, 0.4615116113511613]"
