Timestep,Probs
1,"[0.33088235294117574, 0.33088235294117574, 0.3382352941176463]"
2,"[0.4998373029961116, 0.023561851642780043, 0.4766008453611094]"
3,"[0.4758691180290513, 0.0013554092229791715, 0.5227754727479692]"
4,"[0.481410454834863, 7.458430060434208e-5, 0.5185149608645335]"
5,"[0.5110317855881618, 7.61084678394664e-5, 0.4888921059439987]"
6,"[0.5120744213429272, 7.288028467832584e-5, 0.4878526983723955]"
7,"[0.48142572594386446, 7.19238298678931e-5, 0.5185023502262672]"
8,"[0.45830084671451865, 7.087989560705648e-5, 0.5416282733898738]"
9,"[0.4467264337797416, 0.007287216269835383, 0.5459863499504246]"
10,"[0.44204892198947, 0.007993251996642562, 0.5499578260138894]"
