Timestep,Probs
1,"[0.21400000000000016, 0.20000000000000015, 0.20600000000000016, 0.19800000000000015, 0.18200000000000013]"
2,"[0.23199998392073803, 0.20799991248956284, 0.1839999804417298, 0.1946668582574336, 0.1813332648905374]"
3,"[0.24523434771382074, 0.20755022076141932, 0.12597511327550326, 0.20123811760309865, 0.22000220064615778]"
4,"[0.2677163806973671, 0.19685045786954938, 0.102362498198579, 0.2204723630011897, 0.21259830023331555]"
5,"[0.4775434354615664, 0.34325893695220827, 0.1790725339695586, 6.368402231130837e-5, 6.140959435562791e-5]"
6,"[3.6686098152865487e-6, 0.9999953225606242, 1.0083633668234637e-6, 1.662232763881561e-10, 2.999731410277149e-10]"
7,"[4.045036278678386e-10, 0.9999999994390651, 1.5643097041049812e-10, 3.8940771481013646e-18, 1.303320496762846e-19]"
8,"[1.3926448714838533e-13, 0.9999999999998401, 1.9671676645872332e-14, 7.050052715802308e-26, 7.76970454825477e-27]"
9,"[1.0380152880410795e-5, 0.9999895391488022, 7.911405636533618e-8, 7.910429040355712e-10, 7.932131177640808e-10]"
10,"[5.7153380373421406e-5, 0.9999428466196039, 2.0036128657519874e-14, 2.2484433228265954e-17, 3.084707477731206e-19]"
11,"[0.963293588703134, 0.035384100891440874, 0.001322299170448621, 1.1188931062367436e-8, 4.604498379575131e-11]"
12,"[0.0684356612930246, 4.836391839922542e-8, 0.9315642903364507, 3.2983394883079906e-12, 3.3073884306626983e-12]"
13,"[5.0039590595197164e-5, 6.560058856671455e-7, 0.9999493043979701, 5.538719061695062e-12, 2.2793082558416106e-14]"
