Timestep,Probs
1,"[0.21600000000000016, 0.20400000000000015, 0.18800000000000014, 0.19800000000000015, 0.19400000000000014]"
2,"[0.21500009831751835, 0.20999997459738798, 0.17999995776685046, 0.20999988939932598, 0.18500007991891834]"
3,"[0.20457799081706066, 0.26120378436202346, 0.11384289804650538, 0.22155483626422512, 0.19882049051018444]"
4,"[0.18421067425343474, 0.2697365498948843, 0.111842341966761, 0.23026315505940548, 0.20394727882551472]"
5,"[0.32935802218193866, 0.4587522584039438, 0.18820637694248823, 0.01182374292283602, 0.011859599548792921]"
6,"[5.103625421872823e-6, 0.9999872589518077, 7.54244770544223e-6, 4.8276112258306215e-8, 4.6698951281223496e-8]"
7,"[2.64240072313159e-10, 0.9999999902812667, 9.451530843829854e-9, 8.78686570781018e-14, 2.8765804844374402e-12]"
8,"[7.594662970166055e-11, 0.9999999998481187, 7.59113636583481e-11, 5.87909233015984e-19, 2.3140313486949846e-14]"
9,"[0.003232178086174842, 0.993530673605805, 0.003232724041924416, 4.4242642461737945e-6, 1.8501480064362065e-12]"
10,"[1.5031335714984403e-8, 0.9411772919969714, 0.058822692954810435, 1.6870281857712353e-11, 4.36047056423639e-20]"
11,"[7.191911728013827e-9, 0.002437950197120751, 0.9975620418096742, 8.001974640222765e-10, 1.0961609096195761e-12]"
12,"[6.463763783010559e-14, 4.7120837978147485e-11, 0.9999999999528038, 7.979955287667425e-15, 9.851796651441332e-18]"
13,"[1.6684104137870428e-22, 9.851796652371298e-18, 0.9999999999999925, 1.8766756369072584e-23, 3.4882317108622233e-29]"
