Timestep,Probs
1,"[0.22222222222222238, 0.22222222222222238, 0.1685823754789273, 0.18007662835249053, 0.20689655172413807]"
2,"[0.2634726482479173, 0.23053876349285318, 0.07784494491575476, 0.16766500065365816, 0.26047864268981735]"
3,"[0.3979222455783387, 0.2012350712146467, 0.07286927480770002, 0.1380697626725485, 0.1899036457267641]"
4,"[0.44853308945990306, 0.19116916336217832, 0.08456906491373307, 0.12131366505664139, 0.15441501720754294]"
5,"[0.3965999638812688, 0.3819216417820252, 0.06236017308427065, 0.07616525743230039, 0.08295296382013562]"
6,"[0.40972482449612085, 0.18738020339457703, 0.12156037322464988, 0.11108936844297213, 0.17024523044168008]"
7,"[0.2578086338911625, 0.17090545599141918, 0.23901965803447855, 0.17045958945508555, 0.16180666262785534]"
8,"[0.12357626160052758, 0.07093778313810585, 0.15563693620157942, 0.37528466098967816, 0.27456435807010837]"
9,"[0.03005239732644165, 0.02101110731453753, 0.09082045660962267, 0.5093122870581461, 0.34880375169125083]"
10,"[0.010091058534769434, 0.008072682844800182, 0.15842557935786591, 0.38748795198487057, 0.4359227272776941]"
11,"[0.0013755033925773141, 1.419516636219953e-10, 0.041346294970655416, 0.4731457944424982, 0.4841324070523185]"
12,"[8.802429185492542e-9, 1.0099597823677108e-17, 0.01754391611896208, 0.7672359821571261, 0.2152200929214824]"
13,"[1.1626960343058198e-10, 2.578097064322544e-11, 1.2881541170348688e-11, 0.943612146065414, 0.056387853779653774]"
