3.300000000000000155e-01
3.300000000000000155e-01
3.300000000000000155e-01
2.766666666666666718e-01
4.433333333333333570e-01
2.766666666666666718e-01
0.000000000000000000e+00
8.333333333333333703e-01
1.666666666666666574e-01
0.000000000000000000e+00
8.333333333333333703e-01
1.666666666666666574e-01
0.000000000000000000e+00
8.333333333333333703e-01
1.666666666666666574e-01
