Timestep,Probs
1,"[0.33333333333333315, 0.33333333333333315, 0.33333333333333315]"
2,"[0.2517499906411804, 0.4055943399758034, 0.3426556693830161]"
3,"[0.25174825194086414, 0.40559440621076515, 0.34265734184837043]"
4,"[1.6205207557225952e-7, 2.6108448677592413e-7, 0.999999576863437]"
5,"[1.93898126917112e-72, 1.9092986792245454e-30, 0.9999999999999979]"
6,"[9.221186622463703e-163, 3.1368406983443265e-58, 1.000000000000001]"
7,"[3.534949623052234e-252, 3.69152646232219e-78, 1.0000000000000007]"
8,"[8.5012314087e-314, 4.3709401289517503e-98, 0.9999999999999961]"
9,"[0.0, 5.379160536822561e-131, 1.000000000000003]"
10,"[0.0, 2.8123798923542456e-181, 1.0000000000000042]"
11,"[0.0, 4.40885829538222e-221, 0.9999999999999989]"
12,"[0.0, 1.8201577936256613e-257, 0.9999999999999974]"
13,"[0.0, 5.07181e-318, 1.0000000000000009]"
14,"[0.0, 0.0, 1.0000000000000002]"
15,"[0.0, 0.0, 1.0000000000000007]"
16,"[6.748382385872843e-22, 1.867812588980161e-108, 0.9999999999999991]"
17,"[9.44304690479701e-41, 3.6170072664822023e-214, 0.9999999999999996]"
18,"[1.1466430361354456e-76, 2.6592003831961867e-288, 1.000000000000001]"
19,"[1.1962114864821886e-63, 6.337318431709659e-53, 1.0000000000000024]"
