Timestep,Probs
1,"[0.20606060606060597, 0.17878787878787877, 0.1969696969696969, 0.1818181818181818, 0.2363636363636362]"
2,"[0.08428250103279707, 0.1278603326768263, 0.09681599129931558, 0.3535692042016731, 0.3374719707893876]"
3,"[0.03636567139620952, 0.1359877593039734, 0.18930085424146964, 0.3281105952931051, 0.31023511976524054]"
4,"[0.01190977862101824, 0.19802024064388438, 0.33883367305274315, 0.2610288676536612, 0.19020744002869305]"
5,"[0.01276808350819941, 0.21059388289306638, 0.38931911095912514, 0.24225049034226237, 0.1450684322973459]"
6,"[0.006793231847700417, 0.15141287312172977, 0.4476718273384866, 0.22295783249266105, 0.17116423519942234]"
7,"[0.005056918424793706, 0.036769960905304745, 0.8111534661771322, 0.06995741764735669, 0.07706223684541161]"
8,"[0.002891164160029031, 0.05309833164870884, 0.7163005539278952, 0.10656832750545765, 0.12114162275790945]"
9,"[1.8573135645891546e-5, 0.08995686344760236, 0.5193094050802419, 0.1452288864706641, 0.24548627186584807]"
10,"[2.213407373582656e-8, 0.0963851977063166, 0.5264016919924256, 0.16995189417402037, 0.20726119399316337]"
11,"[6.277618610536374e-8, 0.08680167112921588, 0.47295242100701523, 0.3102289814998947, 0.13001686358768968]"
12,"[3.619686083672473e-8, 0.15889658022831307, 0.3382143807996615, 0.36060401134620956, 0.14228499142895615]"
13,"[9.229797846980556e-14, 0.11339901101500782, 0.36762211728357347, 0.41373943074748426, 0.10523944095384179]"
14,"[1.6813868843297878e-6, 0.20015573619665392, 0.5051124405078425, 0.21216711078774478, 0.0825630311208739]"
15,"[1.0661099453186591e-9, 0.06647030437604998, 0.759810660028728, 0.13975570794439274, 0.033963326584719435]"
16,"[1.1167227458274596e-8, 0.008316884322101455, 0.8620098867247233, 0.1261116971252879, 0.0035615206606556607]"
17,"[2.4092351828645245e-10, 0.0015496306466561266, 0.9545629127674868, 0.04255472591563927, 0.0013327304292918816]"
18,"[5.718315952490113e-11, 0.0005182333753574653, 0.9930515917180253, 0.006389344452107341, 4.0830397327027765e-5]"
19,"[7.45506310648541e-10, 5.303174219450637e-7, 0.9999994689349552, 9.993728762420164e-13, 1.1087244358247178e-12]"
