Timestep,Probs
1,"[0.21994134897360687, 0.19941348973607023, 0.19941348973607023, 0.20234604105571832, 0.1788856304985336]"
2,"[0.1208570195352471, 0.11647197953140245, 0.09913351200268018, 0.4365105432716976, 0.22702694565897272]"
3,"[0.14315202136691227, 0.0947614956532483, 0.18707705031840516, 0.290186907237721, 0.28482252542371256]"
4,"[0.13932488408815136, 0.10083257157415035, 0.2758973400587979, 0.21828011431237007, 0.2656650899665303]"
5,"[0.07852269302125532, 0.1754675411493522, 0.49985290421011774, 0.09382721991718564, 0.1523296417020894]"
6,"[0.029537542582724292, 0.365266450044541, 0.3728440690435474, 0.0399763759814919, 0.19237556234769515]"
7,"[0.02014808589367336, 0.32767061886449056, 0.4423014549219309, 0.035766872034147565, 0.1741129682857573]"
8,"[0.02357540856240222, 0.4604049325853855, 0.2491020649580881, 0.044779933917189714, 0.22213765997693374]"
9,"[0.03668921815449874, 0.5112549414712207, 0.14581757330326997, 0.06327087008218424, 0.24296739698882672]"
10,"[0.04733466687358856, 0.544875674179456, 0.06465265657701899, 0.06705043050255365, 0.27608657186738417]"
11,"[0.13402037452045307, 0.2639215013763273, 0.02611467757988652, 0.09112687835826788, 0.48481656816506585]"
12,"[0.04880872113937776, 0.22252413113334646, 0.01713505343776937, 0.17766261444511622, 0.5338694798443903]"
13,"[0.05901449433488315, 0.23064739415658495, 0.02882055519324276, 0.19190842300483124, 0.48960913331045947]"
14,"[0.05034036774991397, 0.17803661216655367, 0.06537509068230304, 0.0784330494747047, 0.6278148799265223]"
15,"[0.1450780567762364, 0.12433019479498625, 0.2774833074682693, 0.03412231108533916, 0.41898612987516765]"
16,"[0.2847096887494495, 0.0694374587131244, 0.4689347838680752, 0.0184161252554436, 0.1585019434139084]"
17,"[0.38218569755312054, 0.01794759085779773, 0.5328113560316989, 0.003825421957772766, 0.06322993359961078]"
18,"[0.10514351160707085, 0.004165282558727319, 0.8806890282005472, 1.3270016944980013e-9, 0.010002176306654884]"
19,"[0.018092060504403214, 0.00044287992336956644, 0.9781971663186589, 3.886319982281447e-15, 0.0032678932535622905]"
