Timestep,Probs
1,"[0.20542635658914754, 0.21705426356589175, 0.21317829457364368, 0.22868217054263595, 0.1356589147286823]"
2,"[0.1626796601687603, 0.1985650624764571, 0.16507230442279322, 0.3014346784321757, 0.17224829449981394]"
3,"[0.1580571708081769, 0.17379468330623205, 0.1339218150824824, 0.33830816211664183, 0.19591816868646553]"
4,"[0.1766562254593577, 0.18454176278417436, 0.12145169922602968, 0.32176711218783166, 0.19558320034260734]"
5,"[0.282949026953076, 0.29457857606547566, 0.1924659231998928, 0.13939554480167246, 0.09061092897988297]"
6,"[0.09527028639784685, 0.6465902812476942, 0.12781508506124672, 0.0827060648384236, 0.04761828245478879]"
7,"[0.02455339941881405, 0.8747429008364911, 0.04174665640211139, 0.03739163532024255, 0.021565408022336745]"
8,"[0.03270036031091176, 0.8390470311853067, 0.07693910787643697, 0.02916855425898433, 0.022144946368360167]"
9,"[0.019789676478193054, 0.8264808468211723, 0.08993513627710495, 0.046207076530170164, 0.017587263893361772]"
10,"[6.151366938157187e-6, 0.7346281718612051, 0.23219455148718757, 0.03317091823410015, 2.07050568404815e-7]"
11,"[2.2463256233065614e-10, 0.3736367107900616, 0.592359534846883, 0.034003754085432575, 5.299155017848052e-11]"
12,"[1.5634924249905988e-16, 0.17707410599592752, 0.8048184247360374, 0.01810746926803542, 5.622463596381109e-21]"
13,"[0.0, 0.05900193615387601, 0.9359799194571389, 0.005018144387546904, 1.434791758204586e-12]"
