Timestep,Probs
1,"[0.19157088122605376, 0.1992337164750959, 0.17624521072796945, 0.23754789272030669, 0.19540229885057483]"
2,"[0.17391292221412835, 0.12532061135534767, 0.2122759795043216, 0.23273673030693012, 0.25575375661927224]"
3,"[0.18926733365311244, 0.12716206104349898, 0.14328927112148193, 0.35697777132162933, 0.18330356286027705]"
4,"[0.16844280572064266, 0.10874183629315126, 0.06396679867801204, 0.49040448777491014, 0.1684440715332845]"
5,"[0.07292888645969162, 0.030350873715767515, 0.07068094479509353, 0.6107613372346768, 0.21527795779477044]"
6,"[0.027637636777059424, 0.017271390455327346, 0.0241834908774291, 0.706387431032218, 0.2245200508579644]"
7,"[0.004040419378151071, 0.002701908412703091, 0.004057743507942367, 0.7910386829524585, 0.19816124574874686]"
8,"[0.000827765773128799, 0.000828266971875675, 0.00082829261965952, 0.7773220505868379, 0.22019362404849793]"
9,"[1.0643522991745713e-11, 1.065471485602343e-11, 1.8019101699305488e-15, 0.7773370998544389, 0.2226629001242605]"
10,"[1.8891656104468744e-24, 1.2227318065939312e-20, 2.5529265006038738e-26, 0.48866213669450087, 0.5113378633054988]"
11,"[3.258892271315192e-14, 2.3760583500489278e-12, 4.023262470874253e-16, 0.296979675956856, 0.7030203240407351]"
12,"[3.169129219670944e-25, 2.0789483871752674e-21, 5.373490101743275e-30, 0.13271252192368463, 0.8672874780763166]"
13,"[2.2907871057973246e-15, 1.3663506675914064e-12, 2.5710292994357518e-17, 0.010730441085956346, 0.9892695589126771]"
