Timestep,Probs
1,"[0.18396226415094338, 0.1650943396226415, 0.2311320754716981, 0.1981132075471698, 0.22169811320754715]"
2,"[0.046368150234590275, 0.3523944686936091, 0.04636887989420306, 0.09119117094651415, 0.4636773302310834]"
3,"[0.03181477663717759, 0.3518968240964733, 0.03189213033293934, 0.0637699765464087, 0.5206262923870011]"
4,"[0.01324348682833605, 0.1346636478717151, 0.0022345446792808132, 0.10153614206074904, 0.748322178559918]"
5,"[0.036800269014554396, 0.591112330948266, 0.002827856505092331, 0.05427178352716743, 0.3149877600049191]"
6,"[0.053305790726865025, 0.7666966469810255, 1.2611060262102775e-8, 0.053387723597866706, 0.1266098260831822]"
7,"[0.05561296649978529, 0.7502644440145535, 3.2214460076079255e-14, 0.05561296649917369, 0.13850962298645578]"
8,"[0.09589318337773312, 0.593103390069776, 1.7479694590322182e-22, 0.023613121064953065, 0.28739030548753725]"
9,"[0.12673487882905737, 0.5502586676431038, 1.3582356783679291e-8, 0.02292854792307233, 0.3000778920224108]"
10,"[0.057850640707557875, 0.5981320727712577, 6.753461024745159e-18, 0.03718946643575611, 0.3068278200854274]"
11,"[0.04984428955406134, 0.5601730532773482, 2.016163150126681e-22, 0.06620100857274466, 0.323781648595847]"
12,"[0.06156610534886187, 0.5652898356165077, 7.677543792961025e-6, 0.008714092465761495, 0.3644222890250746]"
13,"[0.01173873409834451, 0.13806456182874857, 5.408150332126634e-13, 0.0013284143922750993, 0.8488682896800906]"
14,"[2.251433866498583e-9, 3.2398779077474155e-11, 1.264589532849869e-10, 1.1256240917290034e-9, 0.9999999964640868]"
15,"[4.197594667442078e-18, 1.0365770886015928e-20, 4.244112325382789e-19, 3.056220926062127e-16, 0.9999999999999969]"
