Timestep,Probs
1,"[0.22252747252747224, 0.2115384615384613, 0.20054945054945034, 0.18131868131868117, 0.1840659340659339]"
2,"[0.24504596444074442, 0.28274509604141584, 0.028033187868131557, 0.23054593864422204, 0.21362981300548625]"
3,"[0.09269777786687113, 0.12077105440559897, 0.008109327969358713, 0.08253908793248253, 0.6958827518256878]"
4,"[0.07679974182231993, 0.10015960516306852, 0.0015999912485055183, 0.08416364856635192, 0.7372770131997541]"
5,"[0.30574366594184293, 0.2680579683947571, 0.0008859197026328668, 0.05249178048019945, 0.37282066548056675]"
6,"[0.49716587837850224, 0.38054698513123175, 0.016997744875696517, 0.001416643436599041, 0.10387274817796965]"
7,"[0.489158144329696, 0.42054969761533223, 0.014360894322154635, 0.0002659199712062874, 0.07566534376161141]"
8,"[0.4874199503613854, 0.42569391014415625, 0.019156200692715113, 2.62773919280746e-5, 0.0677036614098144]"
9,"[0.5677440177447491, 0.4180339312447678, 0.00365693382116708, 1.9336462350347582e-9, 0.010565115255669855]"
10,"[0.5684635376621603, 0.4277522250948556, 0.0026145452300481327, 1.273622125789068e-17, 0.0011696920129352177]"
11,"[0.5569122026275344, 0.4427732479543043, 0.0002152938737399513, 2.6837544836347e-26, 9.925554442328248e-5]"
12,"[0.920013373233384, 0.07991893477987058, 4.835138554515033e-5, 1.1408808169150969e-34, 1.9340601201832354e-5]"
13,"[0.9978423436910417, 0.0007453683887312577, 0.0014122825865473094, 9.129235156256933e-12, 5.324553571594738e-9]"
