Timestep,Probs
1,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
2,"[0.19989274567077125, 0.40005362715723103, 0.4000536271719977]"
3,"[5.5885699037128026e-5, 0.6669308783694249, 0.333013235931538]"
4,"[0.20045223662013864, 0.0005384013367174474, 0.7990093620431439]"
5,"[2.824165811550726e-8, 7.585521012412044e-11, 0.9999999716824867]"
6,"[3.1781685744675398e-15, 8.536348823433116e-18, 0.9999999999999968]"
7,"[2.8241657979580933e-8, 7.585520975903113e-11, 0.9999999716824869]"
8,"[0.20093460271731298, 0.0005396969415885381, 0.7985257003410984]"
9,"[2.8027589807032476e-5, 0.6689515159031011, 0.3310204565070919]"
10,"[1.5751470971222178e-12, 0.6690443156069185, 0.33095568439150636]"
11,"[2.6415700603958445e-16, 0.6690443155414115, 0.33095568445858825]"
12,"[1.486343977920789e-23, 0.6690443155414119, 0.3309556844585882]"
13,"[1.6726537690558925e-30, 0.6690443155414119, 0.3309556844585882]"
14,"[1.882317063006629e-37, 0.6690443155414119, 0.3309556844585882]"
15,"[2.1182611675197547e-44, 0.6690443155414119, 0.3309556844585882]"
16,"[2.3837760510601193e-51, 0.6690443155414119, 0.3309556844585882]"
17,"[8.083814208497988e-58, 2.2719045485404926e-7, 0.9999997728095452]"
18,"[2.7109346887464446e-61, 3.8049583471946075e-11, 0.9999999999619504]"
19,"[3.0425808027777676e-68, 1.899929123792719e-11, 0.9999999999810008]"
20,"[5.102515237643768e-72, 6.371392546593764e-15, 0.9999999999999937]"
21,"[2.8710575314149724e-79, 7.170019002042768e-22, 1.0]"
22,"[3.230937974273826e-86, 8.068764354766571e-29, 1.0]"
23,"[3.6359286010065338e-93, 9.08016536556118e-36, 1.0]"
24,"[4.0916838691676225e-100, 1.0218343161456832e-42, 1.0]"
25,"[4.604567030382258e-107, 1.1499188972215833e-49, 1.0]"
26,"[5.167839610205718e-114, 1.2905915225617229e-56, 1.0]"
27,"[1.7353753944425207e-117, 4.328031984477636e-60, 1.0]"
