Timestep,Probs
1,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
2,"[0.19989274566175377, 0.40005362713918396, 0.4000536271990623]"
3,"[4.189591413909828e-5, 0.4999790518557456, 0.49997905223011524]"
4,"[0.11155257938757557, 0.0002996227870845354, 0.8881477978253399]"
5,"[1.4143924824194919e-8, 3.7989638694017905e-11, 0.9999999858180856]"
6,"[1.5916833410847088e-15, 4.2751552906769725e-18, 0.9999999999999984]"
7,"[1.4143924688619672e-8, 3.798963832987114e-11, 0.9999999858180857]"
8,"[0.11214861704535896, 0.00030122370519806524, 0.887550159249443]"
9,"[2.1105627515164877e-5, 0.5037408352252059, 0.49623805914727903]"
10,"[1.1861904687950178e-12, 0.5038348422249171, 0.4961651577738967]"
11,"[1.9892778483132107e-16, 0.5038348421505431, 0.49616515784945675]"
12,"[1.1193158169760944e-23, 0.5038348421505433, 0.49616515784945664]"
13,"[1.2596194742538362e-30, 0.5038348421505433, 0.49616515784945664]"
14,"[1.4175098715269194e-37, 0.5038348421505433, 0.49616515784945664]"
15,"[1.5951914661152998e-44, 0.5038348421505433, 0.49616515784945664]"
16,"[1.7951418229667703e-51, 0.5038348421505433, 0.49616515784945664]"
17,"[4.060628578196639e-58, 1.14121382365752e-7, 0.9999998858786177]"
18,"[1.3617455006213863e-61, 1.911290937004686e-11, 0.9999999999808871]"
19,"[1.5283366017227679e-68, 9.543645380242382e-12, 0.9999999999904563]"
20,"[2.563074345098012e-72, 3.2004515474267506e-15, 0.9999999999999968]"
21,"[1.442177741636505e-79, 3.601614284844978e-22, 1.0]"
22,"[1.6229513968706223e-86, 4.05306833257984e-29, 1.0]"
23,"[1.8263846130477556e-93, 4.5611111044534846e-36, 1.0]"
24,"[2.0553177138942456e-100, 5.1328358665807885e-43, 1.0]"
25,"[2.3129470616417202e-107, 5.776225035758606e-50, 1.0]"
26,"[2.5958878136712884e-114, 6.48284594815416e-57, 1.0]"
27,"[8.717065907327872e-118, 2.1740391226466138e-60, 1.0]"
