Timestep,Probs
1,"[0.20190023752969133, 0.15201900237529686, 0.18527315914489317, 0.2422802850356297, 0.21852731591448948]"
2,"[0.2520898707655171, 0.1987885006765369, 0.05100346815790606, 0.2729927523819882, 0.2251254080180534]"
3,"[0.4897981552876251, 0.4455980353882112, 0.006504996351410042, 0.03251763439001297, 0.02558117858274025]"
4,"[0.5297667816801214, 0.3985855936942593, 0.04137484074012471, 0.005045681408475436, 0.025227102477020688]"
5,"[0.6771281955282189, 0.2851616770391158, 0.018817417846808224, 0.005222769822537094, 0.01366993976331972]"
6,"[0.398957533034876, 0.5809226128256316, 0.0008747914854483018, 0.01793286850422201, 0.0013121941498200345]"
7,"[0.3474784666714864, 0.6436753597960692, 0.00028081812373993345, 0.008284130790669142, 0.00028122461803558056]"
8,"[0.1331585037549763, 0.8623708113959975, 0.00044810359986985826, 0.003128960306451735, 0.0008936209427092242]"
9,"[0.09001234794406261, 0.9079364732691745, 7.888173721750813e-5, 0.0018931868868920804, 7.911016265220385e-5]"
10,"[0.09334283392401502, 0.8870052060469236, 0.0032186944222818694, 0.01304467634744482, 0.0033885892593292465]"
11,"[0.11577745737516927, 0.8693756548053508, 0.004697421530921106, 0.009895789816416688, 0.00025367647213885285]"
12,"[0.1374507211610886, 0.8483432605545551, 0.0003382370152674091, 0.013529532161321193, 0.00033824910777040544]"
13,"[0.08859882800367021, 0.9077102346108017, 0.0012074121624681272, 0.002481868905733011, 1.6563173242541375e-6]"
14,"[0.07217669977127639, 0.9106863688788656, 0.010670904992425274, 0.006458706114280052, 7.3202431559193795e-6]"
15,"[0.1588226690198563, 0.8380066006345356, 0.0020080322630946965, 0.0011626980278020913, 5.471040552337391e-11]"
16,"[0.05301909497066544, 0.9456942486010352, 0.0005146542921754649, 0.0007719929093815371, 9.226741297850542e-9]"
17,"[0.043173424062412515, 0.9567749135749507, 1.7252153316444904e-5, 3.441020929721827e-5, 2.1987981359049038e-14]"
18,"[0.053325108714616404, 0.9466737386394652, 4.122084814645441e-11, 1.1526046978423029e-6, 7.225148454845916e-23]"
19,"[0.04374318925355002, 0.9562568066712099, 7.668303812998806e-15, 4.075234859275503e-9, 2.5299509407885045e-32]"
20,"[0.0020847120572733196, 0.99791528792775, 8.847568172612068e-12, 4.3817126559226635e-12, 1.74385250599929e-12]"
21,"[0.00011661564665854768, 0.9998833843533467, 1.8927784648228355e-17, 3.46387686692921e-21, 2.5999522912961468e-21]"
