Timestep,Probs
1,"[0.2024096385542167, 0.19759036144578299, 0.214457831325301, 0.1903614457831324, 0.19518072289156613]"
2,"[0.2567534949373426, 0.23211561739066197, 0.05057414393445182, 0.22865745308598817, 0.23189929065155457]"
3,"[0.49418016350433047, 0.4535795324262516, 0.006972119357183828, 0.023604386125256116, 0.021663798586977853]"
4,"[0.5004115947342113, 0.4065847974982206, 0.08032405385208666, 0.004226708649503503, 0.00845284526598055]"
5,"[0.5980390379938096, 0.2830963572189234, 0.06306332804685594, 0.008718392720298127, 0.047082884020112015]"
6,"[0.9297255274193769, 0.03098080250064688, 0.02006716851590561, 0.0016719439906116508, 0.017554557573458626]"
7,"[0.9444009427877494, 0.0423868596121554, 0.003030704456504418, 0.0004344961446978146, 0.009746996998890551]"
8,"[0.9654191059456411, 0.02568794121816159, 0.007606929073419738, 0.0003169171410446676, 0.0009691066217289113]"
9,"[0.9950442333324157, 0.003142587052778054, 0.0013198055686351024, 0.0003299721609812572, 0.00016340188519554819]"
10,"[0.9865672716710664, 0.0082922449251104, 0.004091061573517304, 0.001022765393371466, 2.665643693283814e-5]"
11,"[0.9814137733178637, 0.0007148606291344274, 0.014118368658182993, 0.0003574398172861693, 0.0033955575775400843]"
12,"[0.9741246012807722, 0.00030199404278856114, 0.02034341693572572, 0.00027454003888297267, 0.004955447701830052]"
13,"[0.9337948903480048, 0.0006792862335123843, 0.05268861855253606, 2.797782677722298e-6, 0.012834407083262873]"
14,"[0.8624437844753573, 0.013731514359604048, 0.09154360015346764, 0.0002409150753058478, 0.03204018593626343]"
15,"[0.985520038136475, 0.0018733181446217674, 0.008825333885075972, 3.286523065798051e-5, 0.0037484446031646]"
16,"[0.9883856302365145, 0.009735876403811386, 0.0008541068408699918, 0.00017072735569897694, 0.0008536591631018496]"
17,"[0.987522264755954, 0.012374831192983684, 5.713215238689125e-5, 3.308979829935224e-8, 4.57388088763841e-5]"
18,"[0.984330984251876, 0.015650001713843606, 1.6732302909424064e-5, 1.200174523489889e-17, 2.2817313662212545e-6]"
19,"[0.9875447939288124, 0.012453271104867342, 1.887033765132978e-6, 3.327828848911761e-25, 4.7932550383639246e-8]"
20,"[0.8777410120187166, 0.12225701298765784, 1.925618785889301e-6, 1.6865619444388176e-32, 4.937483874839259e-8]"
21,"[0.3303294058017725, 0.6696705939868014, 6.783491907404046e-11, 1.4309800770886175e-10, 4.906965135181613e-13]"
