Timestep,Probs
1,"[0.19230769230769212, 0.21703296703296676, 0.17857142857142844, 0.21428571428571402, 0.1978021978021976]"
2,"[0.2138948218301056, 0.2226477839750464, 0.21006558794233027, 0.28883993827550136, 0.06455186797701606]"
3,"[0.08726293066419905, 0.618717321643962, 0.07934108226042846, 0.09954093309809056, 0.11513773233331885]"
4,"[0.2301782229462298, 0.333761640469375, 0.24935882958274497, 0.11764751686201087, 0.06905379013963882]"
5,"[0.3664899975796291, 0.12322793763726389, 0.45630992473952653, 0.03563994975455188, 0.01833219028902878]"
6,"[0.42879107014414375, 0.040104558026140054, 0.4872517336112446, 0.029235125309327176, 0.014617512909145633]"
7,"[0.07996506674597308, 0.05389921213818337, 0.8307028525072947, 0.025880079896568868, 0.009552788711979635]"
8,"[0.05613781760234877, 0.03565383233022122, 0.8892870660286321, 0.01869109805857592, 0.00023018598022113464]"
9,"[4.805206408255365e-6, 0.034883735139069436, 0.9624179704447452, 0.002688217395684568, 5.271814086563873e-6]"
10,"[1.285381923068941e-11, 0.02989888060513235, 0.9697327547712016, 0.00036836461065319027, 1.6064261472366172e-13]"
11,"[2.7868684912090416e-14, 0.02364529819710219, 0.976289920526964, 6.478127590639247e-5, 7.20327568257407e-23]"
