Timestep,Probs
1,"[0.18491484184914833, 0.18978102189781013, 0.23357664233576628, 0.2019464720194646, 0.18978102189781013]"
2,"[0.1603260249754652, 0.1450112822591133, 0.24895527153469504, 0.22969893672196676, 0.21600848450876062]"
3,"[0.14053762933930034, 0.11675494097489332, 0.11657142367740965, 0.5727707186447853, 0.0533652873636109]"
4,"[0.13884320023364755, 0.1118301286379515, 0.022159919264703908, 0.6956526248759303, 0.03151412698776711]"
5,"[0.012660434606720245, 0.016844281488421153, 0.03599612401043724, 0.9049919639805588, 0.029507195913859363]"
6,"[0.002761419456284965, 0.0015924460996115035, 0.002105931264227801, 0.9594352305967838, 0.03410497258308995]"
7,"[0.00016460765909012446, 0.003926838087888436, 0.0033598342100491113, 0.9560621498261672, 0.036486570216799984]"
8,"[1.1058019368139393e-5, 0.0002433139415366554, 0.0002211906477904566, 0.97893393702222, 0.020590500369082602]"
9,"[7.139550977414691e-7, 0.00025951925035136723, 1.4279101955691763e-5, 0.9798593559517468, 0.019866131740845047]"
10,"[5.89705964379015e-7, 0.00021407087606160083, 0.00021347355910520337, 0.7649738400223608, 0.23459802583650746]"
11,"[2.3443331926463096e-12, 2.8902737991529705e-14, 0.0, 0.2566987483771987, 0.7433012516204285]"
12,"[1.4816790673601663e-24, 1.8292024387900775e-26, 0.0, 0.04067283940172314, 0.9593271605982756]"
13,"[1.772255357461488e-14, 1.2155386539516462e-17, 0.0, 0.006322957353757689, 0.9936770426462281]"
