Timestep,Probs
1,"[0.19113573407202225, 0.21606648199445994, 0.16620498614958457, 0.18836565096952917, 0.23822714681440454]"
2,"[0.09329931587197618, 0.19373024423555085, 0.059039390284101066, 0.3735672700669624, 0.2803637795414099]"
3,"[0.14884308936722052, 0.2647009788548215, 0.0572074448215999, 0.24511505037658077, 0.2841334365797774]"
4,"[0.19043838828288354, 0.37371563895990006, 0.07860794691320218, 0.1537198070152505, 0.20351821882876478]"
5,"[0.2886567759498435, 0.4377885911017434, 0.04440003963319163, 0.11655405007955472, 0.11260054323566805]"
6,"[0.09920647034497711, 0.6508263728227752, 0.0569038157753211, 0.11545665270781459, 0.07760668834911394]"
7,"[0.07495742974154013, 0.691301847357659, 0.04353990594811053, 0.14494451995179797, 0.04525629700089259]"
8,"[0.038268367225778255, 0.6723455389663103, 0.049980853042528646, 0.16286105307130277, 0.07654418769407807]"
9,"[0.051061663518023104, 0.6581924367577192, 0.028306442901122084, 0.16030554579104273, 0.10213391103209224]"
10,"[0.06070119014456373, 0.64320598333787, 0.02446371053069111, 0.17451587133932306, 0.0971132446475527]"
11,"[0.15226279046194094, 0.3626160772154098, 0.024515551488320218, 0.42203812862146994, 0.038567452212858636]"
12,"[0.2119059695701153, 0.2354098333343709, 0.005136879165721623, 0.5313467028932218, 0.016200615036571338]"
13,"[0.05654657822712198, 0.07333177313343539, 0.0015202137714807765, 0.862756335532998, 0.005845099334964609]"
14,"[0.1201775792316874, 0.1376643453351468, 2.3191824137628305e-5, 0.7375877050160916, 0.0045471785929322]"
15,"[0.30424055671551054, 0.060251562200933154, 1.776146618932657e-5, 0.6233284441797222, 0.01216167543764387]"
16,"[0.44639230374478783, 0.01924446067332743, 4.207918406728852e-8, 0.5305749506244812, 0.003788242878219129]"
17,"[0.8704093075618837, 0.011760542636191015, 9.41184698884695e-6, 0.11581924912145436, 0.0020014888334826298]"
18,"[0.8962054227405206, 0.011180628125710867, 1.5055837905218098e-10, 0.09261262094631444, 1.3280368970504507e-6]"
19,"[0.9925892098583506, 0.0072780516769724935, 9.705697139479485e-8, 6.314412104371543e-10, 0.00013264077625543038]"
