Timestep,Probs
1,"[0.18200000000000013, 0.21800000000000017, 0.19600000000000015, 0.22400000000000017, 0.18000000000000013]"
2,"[0.2009925538008489, 0.24069478711297543, 0.15880893613071118, 0.2208436727626763, 0.17866005019278985]"
3,"[0.44181755377060494, 0.4533749010725654, 0.05202205480470787, 0.029314001128103333, 0.02347148922401676]"
4,"[0.4451609192856241, 0.4645158261845914, 0.05806482950561197, 0.012903372740097997, 0.01935505228407614]"
5,"[0.49991755009906613, 0.4924879708120711, 9.211639936216974e-5, 0.0074716572095166, 3.070547998236549e-5]"
6,"[0.4999999648938299, 0.49253727885090937, 4.212726904600634e-8, 0.007462700085551034, 1.4042442590579071e-8]"
7,"[0.0029513973863206284, 0.9970437080892726, 1.1498153661241933e-12, 4.894523142426597e-6, 1.1370300336223824e-13]"
8,"[5.377447445224256e-12, 0.9999999999934184, 9.106754467009143e-17, 1.1949883211609471e-12, 0.0]"
9,"[1.2922813492639958e-19, 1.0000000000000024, 3.3356040425213665e-28, 1.7751084033085584e-22, 0.0]"
10,"[3.0020594161604173e-27, 0.9999999999999926, 1.062941027190467e-38, 5.14677958659471e-32, 0.0]"
11,"[3.0020594161604173e-27, 1.0000000000000073, 2.7436365844619206e-47, 1.458080970083055e-40, 0.0]"
12,"[6.937029726585167e-28, 0.9999999999999998, 9.662974190649506e-52, 6.418147457429458e-48, 0.0]"
13,"[1.0155296037674771e-27, 0.9999999999999859, 3.65129789806366e-60, 2.9940642764121698e-58, 0.0]"
