Timestep,Probs
1,"[0.19200000000000014, 0.20600000000000016, 0.21200000000000016, 0.17200000000000013, 0.21800000000000017]"
2,"[0.22499999793828715, 0.2199999985248591, 0.18000000199782965, 0.17000000026715192, 0.20500000127187432]"
3,"[0.5051134264122991, 0.4457284866576293, 0.03611821560800109, 0.012407711981686298, 0.0006321593403841846]"
4,"[0.4932427789241581, 0.4729725663789797, 0.027027510054428237, 0.006756890197531551, 2.5444490298571033e-7]"
5,"[0.5110800289903651, 0.4888691709429441, 4.063996480823317e-5, 1.0160062751307694e-5, 3.913016572284914e-11]"
6,"[0.5114503445452064, 0.48854959799895137, 5.74557625153893e-8, 5.406171417581434e-14, 2.703694016427721e-14]"
7,"[0.0032666106879723537, 0.9967333893095108, 2.5169233319696668e-12, 2.634834141089386e-20, 2.3680226679828316e-19]"
8,"[8.609161261124329e-6, 0.9999913868462658, 1.2000659488814469e-12, 5.413218306091968e-11, 3.937132982381373e-9]"
9,"[1.180968447821888e-8, 0.9999999881903238, 2.36044812868599e-24, 1.4110546440524482e-20, 9.144875174989566e-17]"
10,"[3.936576338402631e-9, 0.9999999960634328, 8.460848338140384e-37, 5.483548160379666e-32, 2.9141823255368564e-27]"
11,"[2.8697451414519615e-6, 0.9999971302548669, 2.426540651192031e-46, 2.8309615929826363e-41, 6.0928138443482625e-34]"
12,"[0.2959805120839912, 0.7040194879160062, 1.0808087863399558e-54, 1.4189947777877728e-50, 2.4722502475271084e-41]"
13,"[0.9996388896107592, 0.0003611102310071908, 6.191114501495902e-16, 6.2273198494578455e-16, 1.582308100189465e-10]"
