Timestep,Probs
1,"[0.19000000000000014, 0.22400000000000017, 0.19600000000000015, 0.19800000000000015, 0.19200000000000014]"
2,"[0.2637795850809265, 0.2992125688242078, 0.25590544956425687, 0.1102361643620609, 0.07086623216854798]"
3,"[0.012806968174223306, 0.8349071335702196, 0.012818535498326209, 0.10143010822724985, 0.03803725452998137]"
4,"[6.349373924707536e-5, 5.135039228653365e-6, 0.2499113731580487, 0.7497341765623906, 0.0002858215010863252]"
5,"[2.547216583978418e-6, 1.064364004701328e-9, 0.49982723717482147, 0.5001701953844891, 1.9159746657019882e-8]"
6,"[7.678930113068435e-13, 3.7013673742615414e-19, 0.7228913458209085, 0.2771086541783183, 5.062146102796732e-15]"
7,"[2.1390957668064432e-17, 1.1181173272983036e-24, 0.014680694884295164, 0.9853193051157048, 6.170156410325897e-19]"
8,"[1.0392094885039833e-5, 1.9607506554437786e-11, 1.0391723364664083e-5, 0.9999792158079669, 3.541719495986738e-10]"
9,"[2.5504465055574573e-9, 5.203879283988305e-16, 2.488989962558243e-9, 0.9999999949605624, 5.846331098806462e-16]"
10,"[0.24796822763703094, 1.9154878896678865e-5, 0.013777049446441623, 0.7380652701274418, 0.00017029791019083915]"
11,"[0.7269852202847901, 1.9979707407889374e-7, 0.041039044659164074, 0.2319031327200396, 7.240253893105397e-5]"
