Timestep,Probs
1,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2,"[0.21698000150156926, 0.21750127908118225, 0.13483333224461447, 0.2173493749103405, 0.21333601226229346]"
3,"[0.23002936587042183, 0.23221103412447905, 0.11979179419691403, 0.2250563656887481, 0.19291144011943706]"
4,"[0.23214198982089598, 0.23464166530169753, 0.12037332256964765, 0.22139252545124052, 0.1914504968565183]"
5,"[0.3878083032647337, 0.3916559010860257, 0.19141088131863945, 0.0154196190813973, 0.013705295249203912]"
6,"[0.06705787362671618, 0.894646781365487, 0.034129309690838945, 0.0023823191823368526, 0.0017837161346208816]"
7,"[0.002018489782976492, 0.996621169967809, 0.0012246407255980894, 7.388081555169109e-5, 6.181870806452427e-5]"
8,"[0.02171050074969426, 0.9666519338081971, 0.010576939058973615, 0.0006792429167625513, 0.00038138346637263485]"
9,"[0.12973974085559417, 0.7837728271829562, 0.07914428284753396, 0.004437921750054179, 0.0029052273638615193]"
10,"[0.47965106290547455, 0.22438127602463787, 0.29478892426872444, 0.0007529938696201032, 0.0004257429315429846]"
11,"[0.6138070953044216, 0.00824516495070263, 0.3778825097323079, 4.59809104636117e-5, 1.924910210441069e-5]"
12,"[0.37909034825657023, 0.0010641318702524496, 0.6198351710118639, 7.417404555562006e-6, 2.9314567579845512e-6]"
13,"[0.053447672144373085, 7.039289055969217e-5, 0.9464812730721914, 4.4695654199508083e-7, 2.1493633369575588e-7]"
