Timestep,Probs
1,"[0.3132530120481927, 0.3433734939759034, 0.3433734939759034]"
2,"[0.26040965425520185, 0.3749986833401423, 0.3645916624046558]"
3,"[0.07401461658591786, 0.5040267527671586, 0.4219586306469232]"
4,"[0.12811573562805773, 0.4626601178096662, 0.40922414656227557]"
5,"[0.09649451165872956, 0.30270858796314765, 0.6007969003781232]"
6,"[0.03580632905550714, 0.1004805836562978, 0.8637130872881997]"
7,"[0.10767432987693779, 0.2819927776894554, 0.6103328924336058]"
8,"[0.16561222833994127, 0.4967854367364408, 0.3376023349236181]"
9,"[0.05447769894148891, 0.699851000622939, 0.2456713004355704]"
10,"[0.016206179911787466, 0.7222308432647012, 0.2615629768235124]"
11,"[0.0029951040855449853, 0.7085028476253747, 0.2885020482890829]"
12,"[0.0004220920775457168, 0.7159094798811239, 0.28366842804133074]"
13,"[2.0158862142569972e-7, 0.740379711410959, 0.25962008700041905]"
14,"[4.483115487361811e-17, 0.7634497781112862, 0.23655022188871289]"
15,"[2.142319896631067e-58, 0.7543360434752525, 0.24566395652474843]"
16,"[6.385104382804557e-119, 0.7419446490904928, 0.25805535090950893]"
17,"[0.0, 0.5011627525136638, 0.49883724748633507]"
18,"[0.0, 0.17223605962075061, 0.8277639403792492]"
19,"[0.0, 0.030852167863825827, 0.9691478321361707]"
20,"[0.0, 0.0026202183214128196, 0.9973797816785925]"
21,"[0.0, 1.2368592865294484e-6, 0.9999987631407131]"
22,"[0.0, 1.278766354585935e-16, 1.0000000000000047]"
23,"[0.0, 9.628804090071158e-51, 1.0000000000000036]"
24,"[0.0, 1.2244231428758655e-109, 1.0000000000000029]"
25,"[0.0, 2.590357057194608e-196, 1.0]"
26,"[0.0, 4.352278743439212e-178, 0.9999999999999966]"
27,"[0.0, 4.95746e-318, 1.0000000000000022]"
