Timestep,Probs
1,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2,"[0.16191629878938488, 0.1470445340977529, 0.14502532241600602, 0.19023635067690198, 0.35577749401995423]"
3,"[0.21965236630154122, 0.1734697327844239, 0.16784407425385045, 0.21257335586959647, 0.22646047079058795]"
4,"[0.29278540329038755, 0.19898297100619236, 0.14886024533869727, 0.18445212578986206, 0.17491925457486093]"
5,"[0.30625316040635214, 0.11877799263235977, 0.1846259287561557, 0.21762989753797735, 0.1727130206671551]"
6,"[0.11050804629642574, 0.1090050213653471, 0.25971449712467237, 0.3272487383907736, 0.19352369682278103]"
7,"[0.1320348694640625, 0.14370749821224765, 0.20386259173992075, 0.3211891753333639, 0.1992058652504053]"
8,"[0.09164865371134825, 0.10228222201014117, 0.2671783270666756, 0.3506136019526615, 0.18827719525917355]"
9,"[0.0851044304095572, 0.10196889771495775, 0.2851136885242747, 0.30832227541179563, 0.21949070793941478]"
10,"[0.14880232341074265, 0.13411239698966276, 0.24649130190995938, 0.2983859163701619, 0.17220806131947347]"
11,"[0.10337085650906253, 0.1373168268868174, 0.30471345016550017, 0.3346704204605689, 0.11992844597805101]"
12,"[0.0907664032355958, 0.1261903353995194, 0.4159485288523145, 0.2737391029238409, 0.09335562958872945]"
13,"[0.04693978252905626, 0.12112835876643188, 0.6226435002513272, 0.1518873443543472, 0.057401014098837515]"
14,"[0.021931402636418233, 0.03004661311564738, 0.8184976918022805, 0.08929863127385437, 0.040225661171799626]"
15,"[0.016514185170824865, 0.02435202733554432, 0.4563128298669073, 0.3495380555150771, 0.15328290211164647]"
16,"[0.006197620964273823, 0.008737194920161458, 0.09849899697618088, 0.6280569460134809, 0.258509241125903]"
17,"[0.0006644388339881096, 0.0011012507936109884, 0.008906838574053449, 0.7001294874252658, 0.2891979843730816]"
18,"[0.00025966849613497784, 0.00033906443646108746, 0.0029272447116366787, 0.3077616803807149, 0.6887123419750524]"
19,"[6.567958141246325e-5, 6.49932417789348e-5, 0.0005900675104192063, 0.0450227237370818, 0.9542565359293077]"
