Timestep,Probs
1,"[0.1520000000000001, 0.21800000000000017, 0.17400000000000013, 0.22000000000000017, 0.23600000000000018]"
2,"[1.0612936461734654e-7, 0.34010155679745196, 0.07106616388969768, 0.16751272665959366, 0.4213194465238924]"
3,"[8.18594249938032e-13, 0.00154368305792267, 0.12252950726953184, 0.08804858735960806, 0.7878782223121179]"
4,"[5.415031794810924e-7, 3.393586860816865e-5, 0.06006797612279878, 0.028268365667157697, 0.9116291808382552]"
5,"[2.8990187760482252e-12, 1.8167760444508544e-10, 0.00023443430713520794, 0.723822656325097, 0.27594290918319153]"
6,"[1.914603004970151e-11, 2.36046945818245e-13, 1.9119802611277396e-11, 0.33333363531779914, 0.6666663646436986]"
7,"[5.842644270673277e-21, 7.203260059734348e-23, 4.726058925191583e-19, 0.9247481172607865, 0.07525188273921295]"
8,"[5.697781500071448e-7, 3.9079434156868356e-10, 2.848890750035724e-7, 0.9345786422035335, 0.06542050273844369]"
9,"[1.0035032247869095e-12, 8.49720761390447e-18, 4.0641880603868725e-11, 0.9999160047740872, 8.399518427222198e-5]"
10,"[1.3440708817174883e-8, 1.6590938954452364e-10, 1.0885315048016224e-6, 0.9999988978618778, 0.0]"
11,"[1.8422153012544183e-11, 3.4664530182254304e-17, 1.4921943593515981e-9, 0.9999999984893887, 0.0]"
12,"[3.782784688698112e-15, 1.0848920531273607e-24, 3.064055596966854e-13, 0.9999999999996908, 0.0]"
13,"[0.15276836631858598, 2.8746009219931656e-7, 0.15276807885849297, 0.6944632673628294, 0.0]"
14,"[0.0005993735719653035, 1.4647105084033177e-11, 0.0005993735573181985, 0.9988012528560735, 0.0]"
15,"[9.451629954328208e-5, 4.346161612353293e-18, 9.451629954293004e-5, 0.9998109674009122, 0.0]"
