Timestep,Probs
1,"[0.19600000000000015, 0.17400000000000013, 0.19800000000000015, 0.22200000000000017, 0.21000000000000016]"
2,"[2.3147571366574367e-7, 0.3452378894687359, 0.05357177275278172, 0.24999984374697956, 0.35119026255578883]"
3,"[1.6205784811719925e-12, 0.09859747272853908, 0.12844274480039952, 0.06569578655690352, 0.7072639959125381]"
4,"[5.66599220281959e-10, 0.04336044222769976, 0.08672086632422442, 9.178907368567827e-8, 0.8699185990924043]"
5,"[2.722112144523017e-15, 0.00015186274472831746, 0.996522975800822, 1.2873195657033365e-9, 0.0033251601671277224]"
6,"[5.352556823587625e-7, 0.0, 0.9999561016917118, 7.342327604372683e-9, 4.3355710271060284e-5]"
7,"[8.480093911843625e-11, 0.0, 0.9999999372473005, 8.48009391184342e-10, 6.181988461733937e-8]"
8,"[8.962385300780186e-12, 0.0, 0.9999999999809762, 1.1064673210839435e-12, 8.962385300780058e-12]"
9,"[1.7457639105770108e-15, 0.0, 0.9999999990607722, 9.277862302761296e-10, 1.1453957017295716e-11]"
10,"[7.738641517501238e-27, 0.0, 0.9999999999999958, 4.1126391253438356e-21, 2.9981082809060327e-18]"
11,"[6.818706412179772e-37, 0.0, 0.9999999999999976, 3.2613661473738486e-30, 1.2635200643622297e-21]"
12,"[1.2897804080128128e-15, 0.0, 0.9967215512548023, 1.2897804080128239e-14, 0.003278448745175952]"
13,"[6.006095287289656e-20, 0.0, 0.9998887058417598, 1.647762767432045e-22, 0.00011129415823515208]"
14,"[4.5435869017639486e-8, 0.0, 0.9999667813313224, 5.0484298908488304e-8, 3.312274851385901e-5]"
15,"[7.0702148925236395e-12, 0.0, 0.9999999536052462, 1.0909162469341525e-15, 4.638767990984739e-8]"
