Timestep,Probs
1,"[0.3308823529411762, 0.33823529411764675, 0.3308823529411762]"
2,"[0.4960708742759429, 0.05340009081841153, 0.4505290349056453]"
3,"[0.4929082531434882, 0.005186971908304895, 0.5019047749482066]"
4,"[0.503957896425637, 0.00090721606614978, 0.49513488750821294]"
5,"[0.1983898102577947, 0.020671600260365474, 0.7809385894818395]"
6,"[0.033921503745453586, 0.003480683897798284, 0.962597812356748]"
7,"[0.004923283088229773, 0.0016820080726177434, 0.9933947088391518]"
8,"[0.0015377463119980858, 0.0007585670842444429, 0.9977036866037577]"
9,"[9.109618125836082e-16, 0.007992471259442477, 0.992007528740556]"
10,"[4.0625325824603185e-32, 0.009322116697919991, 0.9906778833020825]"
