Timestep,Probs
1,"[0.18666666666666645, 0.17333333333333314, 0.2166666666666664, 0.23999999999999969, 0.18333333333333313]"
2,"[0.22790697457516185, 0.22790697327857173, 0.023255824283492047, 0.29302325339566243, 0.22790697446711267]"
3,"[0.5265316358345069, 0.42793182141135583, 0.011015907780401804, 0.0228292943900911, 0.011691340583642571]"
4,"[0.33333333185671143, 0.16666812945827117, 6.310942662146024e-7, 0.3333317292524966, 0.16666617833825423]"
5,"[0.3333334098613935, 0.33328249715909586, 0.0, 0.33333329499029946, 5.0797989210644795e-5]"
6,"[1.881673532670699e-6, 0.9999962365939723, 0.0, 1.881700629809771e-6, 3.186623557253708e-11]"
7,"[6.400259901473091e-9, 0.9999999935558413, 0.0, 1.75590120753723e-11, 2.6338518113058452e-11]"
8,"[2.2661439814203182e-20, 1.0000000000000009, 0.0, 4.5322879628407e-20, 1.2792449103966115e-25]"
9,"[5.264382347311208e-28, 1.0000000000000009, 0.0, 1.4442749924036646e-30, 5.032700373636878e-38]"
10,"[2.5849130291803643e-39, 0.9999999999999967, 0.0, 2.58845886323967e-39, 2.146863361684944e-51]"
11,"[6.606800275983907e-45, 0.9999999999999992, 0.0, 1.381317812426585e-50, 4.407190707679407e-61]"
12,"[1.2935492254617713e-50, 1.0000000000000029, 0.0, 1.1308833858667302e-63, 1.6419387348778588e-73]"
13,"[4.8960945664652756e-55, 0.999999999999997, 0.0, 3.3022767060190756e-72, 9.355515122519918e-82]"
14,"[1.034983175401642e-9, 0.9999999989618582, 0.0, 1.5774777860107685e-12, 1.579425289450288e-12]"
15,"[4.67446557033279e-15, 0.9999999999999952, 0.0, 1.9546292565697486e-21, 9.786570909075185e-22]"
16,"[2.8492179708366897e-25, 1.0000000000000029, 0.0, 5.362123427898082e-31, 8.272361480722478e-35]"
17,"[1.2644920055339203e-13, 0.9999999999984579, 0.0, 1.2644920055339212e-12, 1.545490228985885e-13]"
18,"[5.49850773629247e-26, 1.0, 0.0, 2.62996374280732e-19, 4.508851769105961e-24]"
19,"[1.752174366648823e-36, 0.9999999999999952, 0.0, 8.380611447845216e-30, 1.5791230755370394e-35]"
20,"[7.659178490063189e-50, 1.0000000000000027, 0.0, 2.670590415256031e-40, 8.61540662006676e-51]"
21,"[2.711890047158168e-61, 1.0000000000000027, 0.0, 1.050659560894895e-52, 3.3526057134927704e-63]"
