Timestep,Probs
1,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2,"[0.22259462416572337, 0.2598960347888426, 0.04498654385292161, 0.3226105334405125, 0.14991226375199992]"
3,"[0.06850678229841191, 0.0756144426829315, 0.016129540460013542, 0.6649453219964322, 0.1748039125622108]"
4,"[0.05999959775774182, 0.06254953700894884, 0.008244516193496386, 0.771699513514809, 0.09750683552500387]"
5,"[0.34108851154012915, 0.3521690515755429, 0.0025440555367149177, 0.2735173764283428, 0.030681004919270383]"
6,"[0.4905259924766012, 0.4706633141930694, 0.0015556295430737869, 0.027452389201179487, 0.009802674586075994]"
7,"[0.4972998749572996, 0.4759616102559681, 0.0015932869137355071, 0.01795675088944177, 0.007188476983555141]"
8,"[0.5084598393622265, 0.4860613812271615, 0.0004948961506405455, 0.0013611518387437146, 0.0036227314212275877]"
9,"[0.5093912603016021, 0.4902417605058063, 2.4578229905068955e-5, 4.894513827074297e-5, 0.00029345582441575374]"
10,"[0.5103829680409737, 0.4895993240949946, 1.0425260943044192e-6, 4.842441820762048e-6, 1.182289611640983e-5]"
11,"[0.5104010354838624, 0.48959820194915654, 8.496243996550385e-8, 1.9930978505593521e-7, 4.782947561441632e-7]"
12,"[0.9373998468502568, 0.06259981120557627, 1.2661012351638908e-8, 4.9290631663759706e-8, 2.7999252304359705e-7]"
13,"[0.9948174425709397, 0.00518253204424689, 7.489933744124991e-10, 3.272961323312159e-9, 2.1362858763871218e-8]"
