Timestep,Probs
1,"[0.19774011299435038, 0.19209039548022608, 0.20903954802259897, 0.19774011299435038, 0.20338983050847467]"
2,"[0.2146893116906886, 0.25141193075197915, 0.1779665086230492, 0.16101666654737085, 0.19491558238691148]"
3,"[0.2963923577182016, 0.47824783856523023, 0.10590224127656821, 0.056334020729965524, 0.06312354171003405]"
4,"[0.306688257803976, 0.5576146798291464, 0.0985118396418769, 0.014880232572943845, 0.022304990152056683]"
5,"[0.18816932943819029, 0.7659950428067434, 0.03642568338459556, 0.004684687557762468, 0.004725256812707995]"
6,"[0.17693363563024375, 0.8151567702050723, 0.006327909032288454, 0.0015807203785257998, 9.647538704321573e-7]"
7,"[0.10361900457135352, 0.8707272803608677, 0.022805231869281163, 0.002848483080694652, 1.1780250720635848e-10]"
8,"[0.11671102577037425, 0.8753302974516473, 0.005306335272857226, 0.002652339250339257, 2.2547829210944933e-9]"
9,"[0.11835353437881539, 0.8791029419436661, 0.0025427485629323293, 7.751087527178195e-7, 5.83401668304071e-12]"
10,"[0.1256543809312303, 0.874345618768412, 1.486760956604704e-10, 1.2312915306354387e-10, 2.854829059796616e-11]"
11,"[0.35698415954146306, 0.6430158404585364, 1.6635717141400033e-17, 1.1995977233146523e-15, 1.4807619384541248e-16]"
12,"[0.6863634551251576, 0.31363654453885353, 3.0544457036077986e-11, 0.0, 3.0544410978190576e-10]"
13,"[0.9066140784582672, 0.0933859215417323, 1.6775990953956734e-19, 0.0, 1.3588552672315472e-16]"
