Timestep,Probs
1,"[0.18577981651376113, 0.16743119266055023, 0.23165137614678838, 0.1995412844036693, 0.21559633027522884]"
2,"[0.1871147684582536, 0.18552504543682694, 0.18375984211942364, 0.2104145466441186, 0.23318579734137726]"
3,"[0.433224292919011, 0.43019361905508924, 0.0720889170597655, 0.029809222390943732, 0.034683948575190936]"
4,"[0.44579575887512307, 0.49965462715367315, 0.04871774218150369, 0.001200680428950945, 0.0046311913607473875]"
5,"[0.7984136547782804, 0.1909782304109751, 0.009402753357450985, 0.00020054516514387346, 0.0010048162881507363]"
6,"[0.8713700176533659, 0.1260715726126668, 0.0012039753364204188, 0.0004517801084496536, 0.0009026542890922827]"
7,"[0.8611429045720405, 0.1386993515038888, 9.01000393189124e-5, 2.2557626110498087e-5, 4.508625863829156e-5]"
8,"[0.8639964305392085, 0.13598241499205715, 4.7769855104001175e-6, 1.3647902689843216e-6, 1.5012692950974362e-5]"
9,"[0.8479473608657775, 0.1520429049367663, 5.309451924274243e-6, 1.7694127784187897e-6, 2.655332756639452e-6]"
10,"[0.8323791484922521, 0.1676184451485131, 2.1391446928352382e-7, 1.0694852516708044e-6, 1.1229595142579427e-6]"
11,"[0.8180509978345061, 0.1819477096474121, 1.3359360058443576e-8, 1.2090220814257092e-6, 7.013664008270732e-8]"
12,"[0.18857834058620535, 0.8102993700306385, 0.00056114482764574, 0.0005611445555052322, 4.821611560312471e-15]"
13,"[0.009724468241898097, 0.9871460073201518, 0.002973048214726998, 0.0001564762231286826, 9.826515198481292e-14]"
