Timestep,Probs
1,"[0.23099415204678364, 0.1929824561403509, 0.21345029239766083, 0.152046783625731, 0.2105263157894737]"
2,"[0.2530234369512782, 0.2002900394039005, 0.17513337677269192, 0.14900837826087018, 0.22254476861125866]"
3,"[0.09231865547487947, 0.10538564514434924, 0.10029065415600752, 0.6010553667902981, 0.10094967843446574]"
4,"[0.08120509163480459, 0.0886160839232708, 0.053021647533979144, 0.6940981359821625, 0.08305904092578426]"
5,"[0.014944202551196337, 0.05511726320289781, 0.0413068733864298, 0.8242890311937994, 0.06434262966568051]"
6,"[0.0030516639469787814, 0.007485671754778736, 0.0039055049895349446, 0.8963136723851908, 0.08924348692351819]"
7,"[6.481710378426018e-6, 1.0478048039454608e-5, 0.00043731381197397584, 0.9048849147925705, 0.0946608116370386]"
8,"[1.1140885988197174e-8, 1.9099788609190047e-12, 7.309261789547357e-5, 0.9209859735831109, 0.07894092265619969]"
9,"[2.518173763866238e-11, 6.5800927755714405e-19, 1.3382607486195467e-5, 0.9196328159310995, 0.080353801436235]"
10,"[4.417424898245418e-10, 5.538204004634109e-11, 0.016980973537744255, 0.5415141993523659, 0.44150482661276225]"
11,"[1.3710286616752066e-9, 4.301410512556762e-12, 0.00362864613099187, 0.05742956897111345, 0.9389417835225646]"
12,"[4.741029785192916e-18, 2.584957098599606e-25, 0.000542287321653299, 0.0067249695152049, 0.9927327431631402]"
13,"[1.2404028197903127e-14, 1.02827327964223e-14, 1.953276780898535e-12, 6.128328344060123e-10, 0.9999999993851826]"
