Timestep,Probs
1,"[0.333333333333333, 0.333333333333333, 0.333333333333333]"
2,"[0.333333333333333, 0.333333333333333, 0.333333333333333]"
3,"[0.333333333333333, 0.333333333333333, 0.333333333333333]"
4,"[0.333333333333333, 0.333333333333333, 0.333333333333333]"
5,"[0.333333333333333, 0.333333333333333, 0.333333333333333]"
6,"[0.333333333333333, 0.333333333333333, 0.333333333333333]"
7,"[0.33557046954521175, 0.3288590609095771, 0.33557046954521175]"
8,"[0.33557046979865746, 0.3288590604026843, 0.33557046979865746]"
9,"[6.03414642611269e-7, 0.5064931870755741, 0.4935062095097842]"
10,"[8.28469501770333e-27, 0.515151514014796, 0.48484848598520347]"
11,"[1.5636631942113828e-74, 0.5151515151515151, 0.4848484848484848]"
12,"[3.1416813709540997e-122, 0.5161290321409622, 0.4838709678590375]"
13,"[6.0268540524008426e-170, 0.5081967213114761, 0.4918032786885251]"
14,"[1.1375155828586613e-217, 0.5081967213114759, 0.4918032786885251]"
15,"[3.194257987012619e-265, 0.41463416200667935, 0.5853658379933184]"
16,"[1.670050083e-315, 0.41463414634146417, 0.5853658536585341]"
17,"[0.0, 0.41935483870967794, 0.5806451612903236]"
18,"[2.0216529169169174e-24, 0.4186046511627912, 0.5813953488372101]"
19,"[1.9645757186213414e-43, 0.4186046511627912, 0.5813953488372101]"
20,"[8.42225134047267e-65, 0.23456817359621365, 0.7654318264037853]"
21,"[9.059487952965618e-90, 0.19117647640482405, 0.8088235235951753]"
22,"[3.0884118748575664e-125, 0.1911764705882353, 0.8088235294117636]"
23,"[4.608424397329242e-178, 0.19696969696969682, 0.8030303030303028]"
24,"[3.1909041358681933e-255, 0.19696969696969707, 0.8030303030303028]"
25,"[0.0, 0.1896551733504712, 0.8103448266495284]"
26,"[0.0, 0.20370368968195837, 0.7962963103180403]"
27,"[0.0, 0.2399999999999658, 0.7600000000000346]"
28,"[1.4303991371511833e-54, 0.06172839435356291, 0.938271605646438]"
29,"[4.99973198841111e-90, 0.06329113924050633, 0.9367088607594928]"
30,"[4.693094958656111e-115, 0.06578947368421047, 0.9342105263157908]"
31,"[1.2633227443235796e-136, 0.06578947368421052, 0.9342105263157904]"
32,"[1.4447410485627165e-175, 0.06578947368421052, 0.9342105263157904]"
33,"[8.004368088469296e-239, 0.06666666666666662, 0.9333333333333322]"
34,"[0.0, 0.0666666666666667, 0.9333333333333331]"
35,"[0.0, 0.0666666666666667, 0.9333333333333331]"
36,"[0.0, 0.0666666666666667, 0.9333333333333331]"
37,"[0.0, 0.0666666666666667, 0.9333333333333331]"
38,"[0.0, 0.0666666666666667, 0.9333333333333331]"
39,"[0.0, 0.0666666666666667, 0.9333333333333331]"
40,"[0.0, 0.0666666666666667, 0.9333333333333331]"
41,"[0.0, 0.0666666666666667, 0.9333333333333331]"
42,"[0.0, 0.0666666666666667, 0.9333333333333331]"
43,"[0.0, 0.0666666666666667, 0.9333333333333331]"
44,"[0.0, 0.0666666666666667, 0.9333333333333331]"
45,"[0.0, 0.0666666666666667, 0.9333333333333331]"
46,"[0.0, 0.0666666666666667, 0.9333333333333331]"
47,"[0.0, 0.0666666666666667, 0.9333333333333331]"
48,"[0.0, 6.733762912911108e-8, 0.9999999326623679]"
49,"[0.0, 7.924491035129421e-28, 1.0000000000000013]"
50,"[0.0, 3.52060526986032e-58, 0.9999999999999982]"
51,"[0.0, 1.1476875084915701e-80, 0.9999999999999982]"
52,"[0.0, 1.1152849200178783e-99, 0.9999999999999982]"
53,"[0.0, 3.00220817663394e-121, 1.0000000000000029]"
